global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
8854.230980290406	n/a	78397406.2523344	n/a	10814.131196071285	n/a	n/a	116945433.52584216	9168.649057687511	n/a	84064125.54303409	n/a	9400.902562776128	7776.610072157996	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.1056986472990644	n/a	0.011172204040852	n/a	-0.0201554846252918	n/a	0.0004062435604803	n/a	-0.0095781532270962	n/a	n/a	9.174101924173336e-05	-0.0074149310202027	n/a	n/a	5.4981202034364256e-05	0.0003941714976201	n/a	1.553711695360725e-07	n/a	-0.0007190479623191	n/a	5.170299721152498e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8672.886381641138	-181.34459864926797	75218958.1888563	32885.863459264074	10761.642320229974	-52.4888758413108	2755.0820870845405	115812945.42856476	9007.449293161097	-161.19976452641458	81134142.76886834	25985.36408337151	9251.53458642623	7003.771213270598	4.795954	188.312515	9.403034596009858	6.506629301575208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.2123791585395764	-0.3180778058386408	0.0451049069819785	0.101173490567124	0.010202632480869	0.0303581171061608	0.0001040937095396	0.0009216152742313	2.7432091566827665	2.7527873099098628	7.577837973600778	7.525196477308175	-0.1233961148514205	-0.1159811838312178	0.0134516350028907	0.0152266011604249	-0.0089538958630095	-0.0093480673606296	8.017225112561865e-05	8.738636337886847e-05	-1.2071891062628848e-05	0.0007069760712564	1.4573055382797822e-10	4.99815165329235e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8958.96355953481	286.07717789367234	80263028.06107263	81840.15171160785	10863.697994990342	102.05567476036776	10415.360750793969	118019934.12635715	9143.20939900542	135.76010584432333	83598278.11406106	18430.80633886188	9389.038679115316	7249.891739884073	3.078694	120.884529	1.7016527166242468	1.0885334343476467	-0.2215734975	-0.1770868759	0.0316831851	-0.0281787165	-0.108817116	0.0940292598	-0.11205926	0.0552997246	-0.1779078371	0.1350375253	-0.0975493662	0.0488335294	-0.0093696465	0.0967679336	-0.0027450611	0.034810508	-0.0811706086	0.0272658342	-0.0241437417	-0.0044080638	0.0770927548	-0.2352081216	0.1036442471	-0.0810637451	0.0083612854	-0.1930312017	0.0872025669	0.2138341115	-0.0783666862	0.1515130461	-0.031912349	0.0066288118	-0.0309311295	0.0709290794	-0.0181322331	0.0180485909	-0.0182194349	0.0292283199	-0.0777402077	0.1017012552	-0.0109437573	-0.0522733067	0.0866824497	-0.174428282	0.0204101399	-0.0943534032	0.1499837784	-0.0073548544	0.0713920797	-0.0166828686	0.0880578415	-0.024691796	0.1081213985	-0.0773616505	0.0219647709	0.02565527	-0.0587650378	-0.020568688	0.0703601173	0.14198485	0.0707665784	-0.1285873468	0.1079759382	-0.1588261679	0.1040623937	-0.3353364193	0.2344093677	-0.1856347098	0.0393300878	-0.0712545285	0.0020695255	-0.0445303247	0.0158405404	-0.0930549168	0.0424974927	-0.0329099303	-0.0061273645	0.0558757005	-0.1692768442	-0.1238860811	0.0397970299	0.1804395745	-0.0723656302	-0.0277988408	-0.0513074816	0.0741911424	0.0981207915	-0.0702788301	-0.0372919476	-0.0173982197	0.0611983928	-0.0564680587	0.0316847279	-0.021396639	0.0050458719	-0.0368159006	0.026517981	-0.0213262959	0.0601739208	-0.0117189338	0.0663920004	-0.0246291701	0.0111162603	-0.049488688	0.0846225965	-0.0760570486	0.0733056858	-0.0082776087	0.0059750634	-0.0580283898	0.0264767758	-0.0061123654	0.0210050537	-0.0496016149	0.0444636165	-0.094874115	-0.0112646239	0.0654049252	-0.0393217779	-0.0013673298	-0.0170305314	0.1058796804	0.2242285134	-0.0614414593	0.157974864	0.0166231377	-0.0123088883	0.0149290379	-0.0280513216	0.0688949745	-0.0110809052	0.0451361018	-0.0110433184	0.0165245077	-0.0059905876	0.0431410812	-0.1187768136	-0.1475873978	0.0469195679	-0.0119241862	0.0679264695	-0.0832292053	0.0158375366	-0.0421847701	0.2023136605	-0.0968944783	0.1110695862	-0.1024310039	0.0021689389	-0.0825148752	0.0163153562	0.108858975	-0.0563468974	0.0898061407	-0.0836999269	-0.2001428244	0.1627650928	-0.0013000832	0.1093376263	-0.0600150736	0.3122116187	-0.1591172129	0.0105101592	-0.3258518266	0.1296593468	-0.1524775722	0.076001206	-0.0189906531	0.1110113316	-0.0579258285	0.0172654303	-0.0625731184	0.1987621438	-0.0574319826	0.0772540789	-0.021088761	-0.0150241199	0.1388544789	0.0494715507	-0.031165621	-0.0586249456	0.0676674841	0.0062382943	0.0326927881	-0.1012380516	-0.0592091707	0.0277905088	0.0226879722	-0.0212346318	0.093716072	-0.0069886305	0.0029074383	-0.0733236283	0.0237171017	-0.0005914321	0.0139572833	-0.0339175939	0.0342505115	-0.0277533491	0.0221986302	-0.0254098072	0.0277144742	-0.0650534772	0.0010731242	-0.0251596776	0.0573008834	-0.0438631645	0.1034464789	-0.0068842631	0.0128883413	-0.0497778196	-0.0085128218	0.0390483924	-0.0723309877	0.0074685526	-0.2210999709	-0.2278671669	0.0235618203	-0.053832493	-0.0677302958	0.0597270322	-0.0591514911	0.0585558444	-0.0084464611	0.0315433	-0.0514191513	0.0154838053	-0.0159213897	0.0005432056	0.0029995243	-0.0086571486	-0.0311955671	0.0314554827	0.0527277754	-0.0367658265	0.0096902736	-0.0496106639	0.0797778896	-0.0471409339	0.0668148998	0.0668136677	0.0668116142	0.0668087393	0.0668050431	0.0	0.0	-0.3997701204634154	-0.187390961923839	0.1598161492153336	0.0351153726107416	-0.2636894428241305	-0.2738920753049995	0.0695321222569003	0.0750168689148795	2.7620882851966613	0.0188791285138947	0.0003564214934441	7.629131695220633	-0.1378980204898563	-0.0145019056384358	0.000210305267146	0.0190158640550208	-0.0101414517083673	-0.0011875558453577	0.0001028490427531	1.4102888858434772e-06	-0.0087524214248993	-0.0087403495338366	7.660488079903629e-05	7.63937099736389e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8921.668465015731	-37.2950945190787	79596168.19965616	1390.9240751870143	10849.118357961352	-14.579637028989964	212.5658158970953	117703369.145054	9174.031672898318	30.82227389289801	84162857.13534151	950.0125679288222	9414.138002829304	7281.403374730945	1.654983	64.982712	0.7673417549842488	0.3538061766137206	-0.2265657905	-0.1550761291	0.032943932	0.0624236453	-0.1239671959	-0.0259091049	-0.091940591	0.0173675315	-0.1659798633	0.1285556233	-0.103344209	-0.0290486774	-0.0360770411	0.0509770742	-0.0230262017	-0.0020227197	-0.0046392193	-0.0350594301	0.0384901131	-0.0692991966	0.0896522455	-0.0921374943	-0.0072430166	-0.0560405525	-0.0272021373	0.0689284187	-0.028720765	0.2082584361	-0.0595075624	0.1878691451	0.0138112851	0.0407234341	-0.0731700765	-0.0188418037	-0.0539651936	0.1054644594	-0.0472760057	-0.0362844779	-0.0685712156	0.0491817539	0.029477552	-0.005991763	-0.022487471	-0.094339798	-0.1038470003	-0.093055436	0.0874562999	-0.0386710999	0.0634982892	-0.0877615765	0.0355217417	0.0624603081	0.0042877608	0.0188305232	-0.0149119611	0.0071287558	0.0114589086	-0.0038745925	0.043160509	-0.0030897552	0.0158925173	-0.0585437004	0.0309957731	-0.0399359823	0.0571633763	0.0540098486	0.0812932068	0.0511467159	-0.0281436014	0.0748223117	0.0900527069	-0.0308019313	0.0223332084	-0.0336971495	0.0267804619	0.0405543925	-0.0689520626	0.0076399921	0.0427145123	-0.0809126924	-0.0417687622	-0.1010797463	-0.024432916	-0.0089153901	-0.0264112636	-0.0192533309	-0.0288068788	0.0370432952	-0.0111771164	0.0840649688	0.0735249261	0.1118427654	0.0420654573	0.0742369007	0.0168456401	-0.0052551909	0.0805653323	-0.0903237009	-0.0187396596	0.0246290199	-0.0444755327	-0.0187388042	-0.044042144	-0.0531219706	-0.1214677043	-0.0357262281	0.0393481159	0.0495991195	-0.0088114818	0.0104166852	0.0043096298	-0.0172851649	-0.0038616414	0.0033396375	-0.0290248581	-0.0066469256	-0.001442624	0.0362630807	0.0337466996	0.0715873983	0.104929729	-0.0697193825	0.2195878728	-0.0430421952	0.1873086567	-0.0064070984	-0.0209310511	0.0472864566	0.0574429578	0.0987286557	0.072730155	0.0781445639	0.0227929403	-0.002840639	0.0434692857	0.0730090763	-0.0494080535	-0.0227999363	0.0275667727	0.1077453626	0.0723243993	-0.020719728	-0.022823209	-0.0508137108	0.0608950453	-0.0308114418	0.0447005846	0.0069881328	0.0454343058	-0.0698681148	-0.0364447029	0.034177235	-0.0053174591	-0.0407035811	0.0323068944	0.0091274611	-0.0135586729	0.0686233437	0.0605879127	-0.0549505052	-0.0171688112	-0.0628728103	0.145611266	0.041316281	-0.0864879968	-0.0510013077	0.0053552505	0.013700227	-0.0951320453	-0.027677875	-0.033305952	-0.026142738	-0.0111274284	-0.1019224771	-0.0028162845	0.0299058268	0.0120436101	-0.0225275895	-0.0402149459	0.0014830555	-0.0082634141	-0.012422994	0.1057725381	0.0314726406	0.0571223756	0.0147935439	-0.0253794255	0.1127298768	-0.0642969346	-0.0434304576	0.1399011611	0.0574863829	0.0728599532	-0.0670146281	-0.0009415444	-0.0820608036	0.0571355452	-0.0418193931	0.1091058435	-0.0828579512	-0.0229971703	-0.0270932483	0.1053234639	0.0105962009	0.0535239188	0.0068797628	0.0864675033	-0.0634799165	0.0149671519	0.034255997	0.0196031293	-0.0494655041	-0.0278347984	0.0502177875	0.0192856482	-0.2182070014	-0.2184030289	0.0167604508	-0.0492079256	-0.0629260742	0.0018386562	-0.0677857211	0.0571617511	0.0066070935	-0.0236121968	-0.0661378989	0.0384668148	-0.0375066464	0.002539527	0.0016892684	-0.0032271479	-0.0116029042	-0.0273104153	-0.0177462336	0.0139660536	-0.011296452	-0.0741189022	0.0587668613	-0.0456904306	0.0668116142	0.0668005257	0.0667820462	0.0667561777	0.0667229232	0.0	0.0	-0.4395104278206645	-0.039740307357249	0.1931694161631035	0.0015792920288486	-0.5119019776827827	-0.2482125348586522	0.2620436347555441	0.0616094624609576	2.808530668493134	0.0464423832964726	0.0021568949662564	7.887844515866489	-0.1343422542203419	0.0035557662695143	1.2643473763416345e-05	0.0180478412690029	-0.0072662301320449	0.0028752215763224	5.279810033183724e-05	8.266899112949868e-06	-0.0109803641685	-0.0022279427436007	0.0001205683972728	4.963728868763016e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8933.612751128967	11.944286113235648	79809436.78713407	142.66597075483395	10850.213851522763	1.0954935614117858	1.200106143094678	117727140.62377644	9190.069923908712	16.03825101039365	84457385.20633148	257.225495472393	9429.79461038782	7166.094897768181	1.291476	50.709644	0.4505494325545392	0.1971888870038957	-0.2251245947	-0.1759538351	-0.0538923307	-0.0168839757	-0.1205986929	0.0444377198	0.0004098969	0.1037545741	-0.1492482871	0.1543514316	-0.1017957702	-0.0256734739	-0.061863469	0.0355900885	-0.051374693	0.0658262628	-0.0056028307	-0.0386484088	0.0496326847	-0.0825318671	0.0281824677	-0.0452390242	0.0830964381	-0.0648045679	-0.0796586253	-0.007509615	0.0329213027	0.2138986503	-0.0530481007	0.2170447976	0.0051946542	0.0403008131	-0.0257005716	0.0051773038	-0.0319350924	0.0525510041	-0.0387227283	-0.0221479407	-0.0267223017	-0.0616122826	0.0604552058	-0.0599258088	-0.0149818113	-0.052059087	-0.0807079468	-0.1087907032	0.0356634527	-0.0295223112	0.0284405387	-0.0950217598	0.0069508794	0.0186375255	-0.0178434074	-0.0499788999	0.0199481045	0.0026026677	0.0621452492	0.0027237679	0.0530791973	-0.02178941	0.0727314393	-0.0296366768	0.0575153893	-0.0311611711	0.0601251533	0.0069780935	-0.0481907416	0.0150546505	-0.0604250253	0.0943910051	0.1102458721	-0.0430688701	0.007725425	-0.0152284746	-0.0118544061	0.0619710795	-0.0176082762	-0.0225465299	0.0685025699	0.039615606	-0.0552132374	-0.0403692202	-0.1142369389	0.0609587756	-0.0372342977	-0.0625138223	-0.0126582996	0.0978259223	-0.0236281097	0.0204761155	0.0184410324	0.010007412	-0.1268537272	0.0387681873	-0.0689436253	-0.0066015618	-0.0920896262	0.0089463944	0.0218410796	0.0087726364	-0.0850509238	0.0421444085	-0.037586989	0.0408125224	0.0101378214	0.0497473571	0.0543996939	-0.0426453855	0.0004137288	-0.0142924087	-0.0152948155	-0.0117897087	0.0246349612	0.0142812671	-0.0153878222	0.0136587133	0.0349575456	-0.085181467	0.0088241621	-0.1085889365	-0.1256150391	-0.0378231396	0.2233670799	-0.0429480378	0.2130468837	-0.0051774311	-0.0263900478	-0.001495694	0.0369460709	0.0448685118	-0.0229418622	0.033466094	-0.0271148604	0.0583566361	0.0981342154	0.0673555308	-0.0246920789	-0.0072277251	0.0180088124	0.1054062588	0.0989805435	-0.0532775362	0.0046095164	-0.0281037641	0.0064259137	-0.0014269276	-0.0055109358	0.0176021501	0.0093702795	-0.0788206256	0.0034021892	0.0566426131	-0.0136572246	-0.0312852348	0.0769995526	-0.0613613002	-0.027961013	-0.0503219275	0.0624943026	-0.027089492	0.0354747995	-0.0258353252	0.0858835696	0.114139987	-0.0320891023	-0.0133770427	0.0098084565	0.0208472337	-0.0764160169	0.0463958305	0.0259633594	-0.0050066211	-0.0713759808	-0.060558606	-0.021395574	-0.0299115531	-0.0080354718	-0.0023059726	-0.0552040464	0.0324397628	0.1261111676	-0.0575274436	0.0847397779	-0.1006075037	-0.0616340181	0.0025783628	-0.0317011294	0.1269442585	0.0500428675	-0.045544008	-0.0130222439	0.0377627092	-0.0306895618	0.0225319753	0.0405369013	0.0025648332	0.0411056948	-0.0605109219	0.0122619718	0.1009085947	0.0322342647	0.0759956765	-0.0889738755	-0.0513503496	-0.032115219	-0.0391200299	0.0009962441	-0.0413046006	-0.016515951	0.0991206611	0.016101424	0.138374461	-0.0867939561	0.0497955955	0.0262114764	-0.2173556616	-0.232252198	0.0099153631	-0.0297570129	-0.0935794743	0.0164936592	-0.0713349589	0.075966366	0.0107594631	0.0145657974	-0.0926376687	0.0362736358	-0.0280859562	0.019296855	0.0248533674	0.0086846654	0.0309719692	0.0094929647	0.0028495691	0.0044994811	-0.0149668063	-0.0227892025	0.0249042837	-0.0078903391	0.0668050431	0.0667742442	0.0667229232	0.0666510959	0.0665587843	0.0	0.0	-0.4289289478465861	0.0105814799740784	0.1839800423007793	0.0001119677184418	-0.431468431008895	0.0804335466738876	0.1861650069572775	0.0064695554305404	2.7348935582752105	-0.0736371102179234	0.0054224240012465	7.479642775095242	-0.1327455823925756	0.0015966718277662	2.5493609255825576e-06	0.017621389644744	-0.0046409684105352	0.0026252617215096	2.1538587787585626e-05	6.891999106424071e-06	-0.012476376532997	-0.001496012364497	0.0001556599713931	2.2380529947279047e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
