global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1267.325239366539	n/a	n/a	1606113.2623354555	1417.9555131897746	n/a	2010597.837385277	n/a	1257.708523113338	n/a	1581830.729111934	n/a	1280.0115699882335	1174.372050202859	n/a	n/a	n/a	n/a	-0.0694002585	-0.0258716139	-0.0343619511	0.0184192966	-0.022912532	0.0188932359	-0.0902706822	0.0266946483	0.0283813601	-0.09950778	-0.0331949026	0.0328744124	-0.0674146612	0.036167405	-0.0158182814	0.0148422367	-0.0786500954	0.0145550896	0.1216911284	-0.0940990533	0.0266625462	-0.0667131863	0.0976760285	-0.0149317978	0.0656246408	-0.0640738173	0.0059648887	-0.0007650675	-0.0146721966	0.0573701791	-0.1117562418	0.0263947281	-0.0017591202	0.0597669049	-0.0576833341	0.0580290791	-0.027887584	0.0020412777	-0.0551803892	0.0268529778	-0.0077490976	-0.1537867487	0.1462275314	-0.0542137966	-0.0045055631	-0.0609975083	0.0834040917	-0.0412338666	-0.0531520996	-0.0018967745	0.0467804076	-0.0948552848	0.0989386463	-0.0802896448	0.0101797505	-0.0484932025	0.005854651	-0.0278958655	0.0102199914	-0.0460322606	0.0388084763	-0.0776723151	-0.0987238237	0.0973038615	-0.089657782	0.0972982776	-0.0059170915	0.0031022488	-0.0325173482	0.0474408599	-0.0553386294	0.0778149046	-0.0616509191	0.1215549531	-0.0516921719	0.1113519446	-0.006535282	0.0649073224	-0.0150131578	0.1397955069	-0.0423410439	-0.0220008684	0.0450890414	0.0635937122	0.0262000123	-0.038681381	0.0194248857	-0.0328807884	0.0566371578	-0.0206377009	0.0351469803	-0.0236047178	0.0026557031	-0.0463745559	0.0847646013	-0.1424459043	0.0610000971	-0.0831317231	0.0061795773	-0.0061788312	0.077232611	-0.075053636	0.0147940803	-0.088991173	0.0506801675	0.0193600787	-0.0174238626	0.0579936873	-0.0838595026	-0.0897326564	0.0324074469	-0.0028851562	-0.0446116701	0.08413382	-0.110607123	0.022199105	-0.025021583	-0.1259119598	0.0372978426	0.0005664953	0.0134220475	-0.0872797355	0.0754205697	0.0248158068	-0.0530075414	0.038422261	-0.0038317739	-0.013367058	-0.0544950203	0.0536803518	0.0152343111	0.0201264824	-0.0196301438	-0.0497177921	0.053435055	0.0620790316	-0.004998437	-0.0002592032	-0.0052038713	-0.0730144173	0.0271864397	-0.0031131993	-0.0479713425	0.0013281442	0.0060730419	0.0311438271	0.0053653814	-0.0501341711	0.0175603831	0.0042859278	0.0459007014	0.0332372877	-0.0964372651	-0.1039762406	0.0278541214	0.0312626126	-0.0462095293	0.0231776307	-0.0886198486	-0.0342352096	0.1277692301	-0.1147880968	0.0089153268	-0.0560499454	0.0427438361	-0.0076417377	0.0566287789	-0.0086692493	0.1324744343	-0.0127861039	0.1585950914	-0.0047706288	0.0936675138	-0.0348818099	0.0636060919	-0.0667881443	0.0826197125	-0.0123227581	-0.0689921101	0.0889151886	-0.0118219495	-0.0296969837	0.0117579488	-0.036868598	0.0264844317	-0.0359503926	0.005314334	-0.0299574231	0.0384488386	-0.0094381761	0.0224000452	-0.0668174637	0.1091747693	-0.1453300631	0.0301047674	-0.0452168778	0.0118334306	-0.0611571073	0.0910722785	-0.0445835829	0.0315977858	-0.0696105377	0.007649242	0.025255699	-0.0819061905	0.1356716478	-0.016222429	-0.054563394	0.0853966036	-0.0282498488	0.050357654	-0.0870490103	-0.0038690951	-0.0017489394	0.0693637979	0.0202247325	-0.0811077392	0.0118007473	0.0005981533	0.0136917485	-0.0682944589	0.0095829329	0.0488867583	-0.0458519134	-0.0097334716	0.0967342658	0.0464149881	-0.0285654931	-0.0428173343	-0.0105394254	0.0768932524	0.0141608617	-0.1018475588	-0.0391472523	0.0227343856	0.0250528366	0.016879054	-0.0353433214	0.0135484128	0.0551282522	0.0286935707	-0.0374251921	0.046171536	0.0166744127	0.0529411162	0.0344411398	-0.0256356036	-0.0575655033	-0.0887284474	0.0376020813	0.0931157693	-0.0603648353	-0.0266485099	-0.022682773	-0.0117964489	0.0385166417	-0.035721856	0.0261714844	-0.1300305984	0.0854443345	-0.092101326	0.0253555242	0.0899043257	-0.0088599171	0.0113478767	-0.1073704298	0.0438766124	-0.0978012946	0.0051843757	-0.0115296961	0.0988377998	-0.0282079113	0.0450079665	0.0629343077	-0.0732021412	0.0243681129	-0.1324242033	0.043869227	0.0816485389	0.0816451812	0.0816395852	0.0106648162349927	n/a	0.0001137383053261	n/a	0.0849284358310882	n/a	0.0072128392127152	n/a	0.0078461675665906	n/a	6.156234548301826e-05	n/a	0.0004809997683737	n/a	2.3136077717555307e-07	n/a	5.6263338876760827e-08	n/a	3.1655633015612266e-15	n/a	0.0002339998318955	n/a	5.475592132712227e-08	n/a
1267.4832485314046	0.1580091648654615	0.0249668961814806	1606513.7853077224	1421.3260570081277	3.3705438183530987	2020167.7603302717	11.360565631438286	1258.0759823054566	0.367459192118531	1582755.1772538396	0.1350262578724035	1280.576263762925	1176.6470230497755	1.115331	29.210711	0.1284587184453044	0.0758106093681953	-0.0194011171	0.0715497983	-0.0155351141	-0.0154009841	-0.03870646	-0.0148372144	0.0629377593	-0.050767286	0.0501299499	-0.1018517376	-0.0115641944	-0.0655283556	-0.0539377135	-0.0752253385	-0.0212404211	-0.0087202668	-0.0487811782	-0.0464831931	0.0967415942	0.0101143111	0.0626079706	-0.0783710748	0.1089990279	-0.0114710177	0.0334470426	-0.1658918402	-0.0356991727	-0.0431180565	-0.0235366607	0.0228814322	-0.0803216369	0.0615467492	0.0123138627	-0.0608527933	-0.0148381742	0.1332113026	-0.0226505315	-0.0128044451	0.0414350968	-0.0065432088	-0.0084326275	-0.0854463133	0.0311762974	-0.0202522718	0.042849884	-0.0572862632	0.0605601184	-0.0948034091	0.009545367	0.0146685933	-0.013573167	0.0664713975	0.0152823644	-0.0063109408	0.0321059158	0.0967818353	0.0377084489	0.0101298045	-0.0281162804	0.0600966821	0.0753810631	0.0800572845	0.0096558727	0.1112552116	-0.0891517806	0.0724814612	-0.0609447839	0.0332076442	0.0482794269	-0.1265544276	-0.1149074029	-0.0779880081	-0.0824011351	0.0003702615	-0.0173475718	-0.0387295361	0.0537998027	0.0287486238	-0.0273856152	-0.0262018953	-0.0559925298	0.0693106378	-0.0087404274	-0.1077433459	0.0043381658	-0.1210467481	-0.038218618	0.0038449546	0.0862034041	-0.0244803216	-0.0016648854	0.0725024323	0.0082233382	0.1376245863	0.0050102323	0.0844622006	0.0101738171	-0.1101843394	0.0640213111	0.072848936	0.0278115638	0.0024956246	0.0214945576	0.0378840735	-0.0694710011	0.0024224878	-0.0337978835	-0.0128998639	0.0009144867	0.0636344391	-0.022232369	0.0282888173	0.0309368139	-0.0460703659	0.0401557985	0.0707464299	-0.0020810339	0.0366403559	0.0543890855	0.0124672881	-0.1030406773	-0.0127048958	0.0261690184	0.1326636343	-0.0199747678	-0.0039605006	0.0452012018	0.0199488125	0.0411674527	-0.0605037382	-0.1091781969	-0.1348961829	0.0348304526	-0.1422736265	0.0577042738	-0.0096623014	-0.0974267907	-0.0478861421	-0.0550952587	0.0295059097	0.0515614761	-0.0559354901	-0.0040541685	-0.1082461969	0.0157504234	0.0174983887	0.1039966587	-0.0137489012	-0.00748621	-0.0198020114	0.0002293767	-0.0975378801	0.0708501901	0.0143035955	-0.0559770746	-0.0399439422	0.0581774455	0.0768381634	0.0798946484	0.0550676997	0.0813148413	-0.0580892076	0.027784744	-0.1021384635	0.027081615	0.0765001079	0.006250978	0.1822717815	-0.0530885547	-0.0465213065	0.1060980699	-0.0190226777	-0.0314763622	-0.0063344844	-0.0178432573	-0.0899115983	0.0005916389	-0.0826932369	0.0571281964	-0.0809075636	-0.063068831	-0.0789902447	-0.0940201518	-0.0297836185	0.0087581509	-0.0284478708	0.0265215735	-0.0321468953	-0.0892574667	-0.1023394311	0.0032315355	-0.0742831768	-0.0324668854	0.0388350426	0.0280496433	0.0103401637	-0.0255656534	0.0156664354	-0.0665676588	0.0408807428	0.0356037345	0.0946716639	-0.074967856	-0.0082744693	0.0033654666	-0.0706360609	0.0283015429	-0.0584878723	0.0201547924	0.0149651088	0.0103607463	0.0653778217	0.0569654537	0.0063017451	-0.0489931718	-0.0584680954	-0.0354972816	0.0001007035	0.0810446039	-0.0691359762	0.0753818061	-0.0066319971	0.0482683064	-0.0852655444	0.160527565	-0.001276738	-0.0986063135	0.0398261044	0.0393987547	0.0487990635	0.1107005403	0.0776848863	0.0046050887	0.0055296779	0.0279087843	-0.032408319	-0.0808511499	0.0480999511	0.0459989631	-0.0060487697	0.0567419268	-0.1596772385	-0.0208426733	0.0456846416	-0.0713323143	0.0622232769	0.0473628144	0.0124367951	0.0232604622	0.0147796885	-0.047851712	0.0871889267	-0.0161388835	0.0342100447	0.0653820531	0.0452747856	-0.0667020823	0.0141997893	-0.0362236957	-0.0048751988	-0.0013960661	-0.0457659824	0.0902841242	-0.1516276429	-0.0400674071	-0.0894405087	-0.0093670936	-0.1253611104	0.0573851153	-0.0029395239	0.086770747	-0.0258832315	0.0557818849	-0.1600781674	-0.0248384833	-0.0594513675	-0.0908446079	0.0338433851	0.0816395852	0.0816093689	0.0815590168	0.0073487892901908	-0.0033160269448018	5.4004704031623e-05	1.099603469865222e-05	0.0293903650667886	-0.0555380707642995	0.0008637935587591	0.0030844773042203	0.0244979855588027	0.016651817992212	0.0006001512964393	0.0002772830424457	-0.0003440001958804	-0.0008249999642541	1.1833613476575362e-07	6.806249410192663e-07	1.933342375082248e-12	-5.6261405534385744e-08	3.7378127392886684e-24	3.165345752704611e-15	2.675318354437156e-12	-0.0002339998292201	7.157328297588333e-24	5.4755920075074176e-08
1267.1722035926382	-0.311044938766372	0.0967489539321761	1605725.3935578226	1425.645815317661	4.319758309533199	2032465.990732758	18.660311852781124	1257.408325272459	-0.6676570329975675	1581075.69646449	0.4457659137111149	1280.01794773736	1210.429827759502	1.35442	35.472466	0.0775044752039785	0.0461637601190963	0.0636885091	-0.077690502	-0.0097846451	0.0933475135	0.0076518582	-0.0301588052	0.0597754286	0.0410895966	-0.0718171581	-0.0721994512	0.0031513652	-0.0178151211	0.0737273616	0.0745017088	-0.0200792015	-0.0129999268	0.0274584665	-0.0602992231	0.1223624895	-0.0206355736	0.0585816499	0.0116402496	0.1487949324	-0.0627626566	-0.0706417837	-0.0904944309	-0.0816787393	-0.0054654929	-0.0209587035	0.0033153929	-0.0791997415	0.1279084735	-0.0148257544	-0.1025086419	0.012671565	0.0282196691	-0.0120584403	0.0469044424	0.0314547219	-0.0288420716	-0.0268355987	-0.1256213096	-0.0481525627	0.0181998207	-0.0465745442	0.1287734984	0.0869856885	0.0092078168	0.029722359	-0.0494489291	-0.1215467155	-0.0647785795	-0.041458745	0.0717827189	-0.0356360828	0.1130453018	0.0255080607	-0.0319918512	0.1073440661	0.0147268543	-0.0565509267	-0.0246544636	-0.0318526197	0.0926937095	-0.0669361564	-0.001768502	0.0126259533	0.0369952171	0.0787285799	0.029701417	-0.0164943108	0.1684598068	0.0127064149	0.0887412709	0.0590341726	0.0415827932	-0.1367388621	-0.0468918613	-0.0014402245	-0.0267775974	0.0190341596	-0.0608945823	0.004536877	-0.1570690727	-0.0300425042	-0.0315894925	-0.0031538044	-0.1089141789	0.0898880733	-0.0780050512	0.0967947425	-0.0063766796	-0.0178523409	0.0358195986	-0.0057289304	-0.0071352846	0.0381935299	0.0721060248	-0.0638664732	0.0994873638	0.0962131084	0.0076818952	-0.1108085889	-0.0421027606	-0.0336836848	-0.013017961	-0.0610849113	0.0853505407	0.0474122528	0.0772593191	-0.086036075	0.0245777454	0.0088191919	-0.1192618925	-0.0365486555	0.1271903152	-0.0270345168	0.0041300734	0.0103389126	-0.0428573351	-0.0098808082	-0.1165201626	-0.074134316	0.001947759	0.0832717802	0.0310662029	0.0007911872	-0.0702853695	-0.0784583408	-0.110378478	-0.1209320669	0.0001868958	0.0874894551	0.0236288315	-0.001015656	0.0131713255	0.0473067574	0.008178467	-0.013479019	-0.0426344267	-0.0430169353	0.005202332	-0.0501954419	0.0305996997	-0.0738769683	-0.0899792745	-0.0244891155	0.0383228087	-0.0576113561	-0.0096379169	-0.0329890092	0.0223319938	-0.089235074	-0.0070947855	0.0414295659	0.0293833293	0.013368273	-0.0607278107	-0.0429631752	0.0114668096	0.0887414636	-0.0146470323	0.0565235877	-0.0255221	-0.0113189088	0.0972056853	0.0105091062	-0.0229875096	0.1556291138	-0.0701318363	-0.009549759	-0.0342301515	0.1145980111	-0.1066278623	-0.0143587066	0.0717674627	0.0307915486	-0.0300212086	0.1072080551	-0.0283697057	0.0199264296	-0.0819092626	-0.0737508042	-0.1902184975	-0.0431955946	-0.0672051963	0.072543096	0.0584025905	0.047038647	-0.0120291494	0.0042654767	-0.0136642295	-0.0152166805	-0.0588133454	-0.0544845258	-0.003993474	0.0239091682	0.0568169391	0.096743245	0.0385511504	-0.0670250779	0.0774620249	0.1601590216	0.0589359747	-0.0344260398	-0.0612916562	0.0999658919	-0.0176646822	-0.0009703455	-0.0351955933	0.0783010316	0.0962534448	-0.0010863556	0.0302265461	-0.043975076	-0.0179652122	-0.0579088691	-0.0214701041	-0.0610288805	0.0564795542	-0.0008843859	0.10344397	0.0167421854	0.0055009115	0.0749279226	-0.0228188562	0.0286206753	-0.0186162106	0.0832393544	0.1573588383	0.0354970406	-0.0776746907	-0.0402225833	0.0420968486	0.0167402085	0.0118313318	0.0246278432	0.0385931984	-0.0091272738	-0.002973264	-0.0103321342	0.0160373593	-0.0527927225	0.0978706973	-0.0040420683	-0.0354866344	-0.0514919621	0.0991576789	0.0273231487	-0.0134572074	0.0209389948	0.1003801348	0.0489655705	-0.0883725346	0.0079042442	-0.0012732281	0.092296484	0.0595072017	0.0378336149	-0.0539639975	-0.0461832083	0.0205882015	0.0030629324	-0.0782222667	-0.0036962108	-0.1066999885	-0.0323353421	-0.1206819022	0.0289643605	0.0226771689	0.0629974831	-0.0849891242	0.0353370014	-0.0358649251	-0.0227772316	-0.0531055896	-0.0713472941	0.0181854488	0.0816216788	0.0815377601	0.0813979594	0.0034299961401416	-0.0039187931500492	1.1764873521386276e-05	1.535693975287253e-05	0.0612780471306706	0.031887682063882	0.0037549990601486	0.0010168242674072	-4.406793152611499e-09	-0.0244979899655958	1.9419825889903597e-17	0.0006001515123544	-3.050723185127708e-17	0.0003440001958803	9.306911952275749e-34	1.1833613476573261e-07	0.0	-1.933342375082248e-12	0.0	3.7378127392886684e-24	5.898506719708952e-19	-2.6753177645864842e-12	3.4792381522451668e-37	7.157325141512023e-24
1265.9863558162078	-1.1858477764303643	1.4062349488648394	1602721.453112802	1417.377252432727	-8.268562884934	2008958.275713746	68.36913218210806	1255.1707652012296	-2.2375600712293817	1575453.6498158404	5.006675072360036	1277.8067740384663	1173.2188376775196	1.284828	33.649864	0.1593945908018871	0.1152285440210335	-0.0658199306	0.0047878521	-0.0324263032	0.0078149252	0.0358905852	-0.048204838	-0.0627492648	0.0418201363	-0.0928663581	-0.0783004875	-0.0387461116	0.0850778361	-0.0293701687	0.0072976995	0.049066004	0.0359608025	0.0373737952	-0.03492338	0.091402639	-0.0768969841	0.0080340994	0.0098606323	0.0041425172	-0.0020968464	-0.0717007486	-0.0007757725	-0.0559963857	-0.0433500666	-0.1141055656	-0.0104328327	-0.0145137846	0.0030788722	-0.0133485499	-0.1111288333	0.0359141825	0.0584352776	-0.0595813114	-0.0117340938	0.0496074834	0.0496451785	0.0124615471	0.0451745258	0.0038385362	-0.0519384047	0.052734354	-0.0371427933	0.0333212459	-0.034875487	0.1128844827	0.1019269417	-0.1057264249	-0.0286108278	-0.0181990753	-0.0056704082	-0.039577368	-0.0245465955	-0.0026235996	-0.0376179493	0.0094633935	-0.0832901856	0.0499565182	-0.0234523245	0.0527398426	0.0406842191	-0.0467797544	0.0119510051	0.0168844724	0.0283044815	0.0931336188	-0.071745022	-0.033049796	0.1268435988	-0.0138697737	0.0368324211	0.0809426066	0.0634068023	0.0055245654	0.0077245391	-0.0445219463	0.0936539022	0.0122525072	-0.0943918293	0.0335758281	-0.0498334075	-0.0252354798	-0.0272075784	-0.1209956317	-0.0510839276	-0.052693797	-0.0433382542	-0.0119013731	0.096576423	0.0104221445	-0.0371633836	-0.1390358235	0.0750680536	-0.0326210132	0.0106507238	-0.0028181154	0.0265633715	-0.0581981191	0.0419124933	-0.0209057719	0.0285658568	-0.1378584575	0.0428282021	0.0747353492	-0.0106751018	-0.0191725272	0.003014249	0.0293247156	0.0915758323	-0.0208858337	0.0242380144	-0.084075513	-0.0749737143	0.0161255228	0.1355184556	-0.0052005271	0.0768110431	0.0551706914	-0.0015498406	-0.0029920909	0.0655562718	0.0084123439	-0.0878175699	0.0350349047	-0.0912952442	0.0275372738	-0.0244419253	-0.0207547623	-0.0884205719	-0.0016398734	-0.0308643293	0.0296651859	0.0490881961	-0.0321544355	0.00205886	0.0006601137	0.0006709891	0.0134346562	-0.01332828	0.0707323736	0.1114366574	0.079991227	-0.1129000628	0.0049986353	-0.0014683465	-0.0139452292	-0.0032527274	0.0081027955	-0.1149832044	-0.0324076964	-0.0470883702	-0.0043666461	0.0036384444	-0.0805286589	0.0521664567	-0.0237976705	0.0604018104	0.0006790967	-0.0282781843	0.0329309151	-0.0119187857	-0.0116536245	0.1010553186	-0.0331487755	0.0547053476	0.1024519987	-0.0948612276	-0.0064089401	0.0012987984	0.1304786005	-0.0049292664	0.0041345663	-0.0128689641	0.0706335281	0.0126628135	0.0332393479	0.0068213989	0.0787115448	0.0234218865	-0.1215419625	-0.0448510055	-0.1300175603	0.0454882029	0.0217947541	0.0200856006	-0.0998274518	0.1080113084	-0.0640489018	-0.0129610299	-0.0529325531	0.039147881	-0.0169577478	-0.0120921667	-0.0873717583	0.0641621854	-0.043774458	0.0439324976	-0.0437426724	0.0809475523	-0.1020397626	0.0086357202	-0.0159074267	-0.0237201478	-0.0192107984	0.0231021721	0.04768828	-0.0627445954	-0.0313484581	-0.0122720638	-0.1083928049	-0.0282109313	-0.0137872956	0.0699398396	0.1111354514	-0.0496596817	0.0484803978	-0.0345107297	-0.0287239772	0.0342285845	-0.0700779908	-0.0287583475	0.103027315	0.0040131036	-0.0558841103	-0.0437258784	-0.0113145708	0.0032208752	-0.0092902979	0.0921909396	0.072370363	0.029095247	0.0034972433	-0.0096070926	-0.0330788198	-0.0590643593	0.0753701403	-0.0281482579	-0.0273452802	0.0665765723	-0.0606248005	-0.0182566526	0.0485064326	-0.0149008832	-0.014911954	0.0780763363	-0.0247723221	0.1104672363	0.0427382242	0.0136734317	-0.0429842107	0.0209121102	-0.0924953745	0.0064271662	0.0079456861	-0.0426487893	-0.0409793711	-0.0379085471	-0.0605563739	0.0800857143	-0.0082444265	-0.0093974961	0.031743852	-0.1283000956	-0.0085329332	-0.10582839	-0.005329705	0.0708329799	-0.0002193257	0.0341193381	-0.0051854622	-0.01673284	-0.0165204273	-0.0345074122	-0.117223951	-0.0266450238	0.0815948217	0.0814303861	0.0811565722	0.0084846317349729	0.0050546355948313	7.198897567810924e-05	2.554934099653557e-05	0.1678786380003032	0.1066005908696326	0.0281832370968368	0.0113636859737547	-0.0163893734186899	-0.0163893690118967	0.0002686115610572	0.0002686114166081	0.0006269998684509	0.0006269998684509	3.931288350374459e-07	3.931288350374841e-07	-2.6678659281742508e-12	-2.6678659281742508e-12	7.117508610713057e-24	7.117508610713057e-24	3.5391732784457314e-11	3.539173219460664e-11	1.2525747494864306e-21	1.252574707734756e-21
