global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1286.6741750502986	n/a	n/a	1655530.4327413663	1462.0315179555982	n/a	2137536.1594955507	n/a	1274.5617292431548	n/a	1624507.601651301	n/a	1302.430056894509	1173.572019242194	n/a	n/a	n/a	n/a	-0.0053859108	-0.1053911624	-0.0389493885	0.0125449869	-0.0305701165	0.0937844565	-0.0246470284	-0.0112939807	0.0469181269	-0.0285459569	0.0505773782	-0.0694430065	0.0294090529	-0.0591428238	0.073787658	-0.0377386708	0.0975983342	-0.0173525392	0.0436170343	-0.0513777223	0.0135107492	-0.0643357644	0.0336550326	-0.0137675395	0.0687596345	-0.0064983126	0.0811483773	-0.0203525393	0.0635269737	-0.0658957803	0.1002270191	-0.0100782755	0.0889219394	-0.0160238383	0.0371670806	-0.0072767299	0.0002827574	0.0124204244	-0.0329889843	-0.0099886875	0.0193194603	0.0228282702	-0.0200280825	-0.0228736892	0.0752552308	-0.0577234839	-0.022959253	0.049193837	-0.093396594	0.0841212849	-0.0295652842	0.0272324113	-0.0470791096	0.0795827584	-0.0629876702	0.0358092159	-0.0124300912	0.0228486726	-0.0522751667	-0.0790755323	0.0437352372	-0.1088013144	0.0186170927	-0.0986387405	0.1256634218	-0.0608446807	0.0517113269	-0.0219435821	0.1269619211	-0.0175085521	0.0309468308	-0.0237373104	0.021306313	0.0035940871	-0.1156308223	0.0153642061	-0.0056128443	0.0432067722	-0.0042295259	0.0137731118	-0.0358302028	0.0077763462	-0.0617449681	0.0098426785	-0.0518257601	0.0397709982	-0.0373608065	0.0326829945	-0.0312030564	0.0671181587	-0.0147884748	0.0109159242	-0.0170951696	0.0558745841	-0.0529246403	0.0529734012	-0.0269146933	0.0156101786	-0.0241302996	0.0537234785	-0.1033243053	0.0229193289	0.0146981454	-0.0043172512	-0.0722779589	0.0426554336	-0.0882212464	-0.0242552713	0.070737906	0.1682398301	-0.0752565232	0.0148778962	0.0264058975	0.0251042919	-0.0465661688	-0.0100154105	0.0231859106	-0.0265486171	-0.0113812749	-0.0215413062	0.0210631505	0.0349650313	0.0473917619	-0.0181068706	-0.1433531991	0.0826117961	-0.048706333	-0.0920280203	0.0477396639	0.0552555924	-0.1036574061	-0.0152354218	0.0455903885	0.0314808602	0.0195379783	-0.0295553048	-0.0136489665	-0.0724793049	0.077013198	-0.0201448585	-0.0465375548	-0.0532726834	-0.0503190687	0.0613199363	0.004871897	0.0418406514	-0.0828520717	-0.0926040051	0.0315339184	-0.0497435061	0.092035805	-0.0249744053	0.0253539796	-0.0059042997	0.0384147124	-0.037655963	0.0729274738	-0.0646109219	-0.0662102711	0.0117576951	-0.0453407726	0.0009219972	-0.1770042776	0.0319786482	-0.0923512166	0.0703881834	-0.0008776026	-0.0045807219	0.0893795139	-0.0520548598	0.0312744259	-0.0178073354	-0.091241881	0.0590340133	0.0283261291	-0.0037826298	0.0680222291	-0.0035392445	0.0034432468	-0.0280203466	0.0041668927	-0.0766511831	0.0483664669	-0.0057329953	0.0304394278	-0.0083490317	0.0706464246	-0.0310029688	0.0126975442	-0.0214144275	0.0335048841	-0.0803846222	0.0244996098	-0.0413806075	0.0815724382	-0.0283044182	0.0094780668	-0.0320684684	0.0732994794	-0.0045247932	-0.0281554319	-0.1232291768	0.0635290501	-0.0819489151	0.024287726	0.003845773	0.009501079	-0.1111875684	0.0326840921	0.0097775146	-0.1025512108	-0.038183719	0.01728048	0.0136479642	-0.0114312165	-0.0041421321	-0.0333614559	0.0490594459	-0.0339283683	-0.0140053485	-0.0342822823	0.0202668533	0.0608320721	-0.1341530335	-0.0264991478	0.1061441135	0.0060646449	-0.015711606	-0.0655896027	-0.0209246521	0.0497280432	0.0062861796	-0.0315346345	-0.0885362547	-0.0188539579	0.0977726693	-0.0897526232	-0.0074684646	-0.015704912	-0.0681582267	0.0322441319	0.0705560465	-0.0235502848	-0.0879437349	0.0107914253	0.0030771031	-0.0473092678	-0.0235167447	0.026245566	-0.0274525764	0.0527062515	-0.0693420071	0.1021102087	-0.1138280003	0.0631991343	-0.0260884465	0.0150565947	-0.0606739897	0.0554009007	-0.0131568344	0.0129562506	-0.0217524696	0.0257058913	-0.030087927	0.0362741496	-0.0243854827	0.1076971599	0.0128168155	-0.0417161217	0.0910045206	0.0816485389	0.0816451812	0.0816395852	0.0082692871043263	n/a	6.838110921377723e-05	n/a	0.0239557934289678	n/a	0.0005738800388113	n/a	-0.0194858593262736	n/a	0.0003796987136833	n/a	0.0002059997611715	n/a	4.2435901602715044e-08	n/a	7.472023000332229e-12	n/a	5.583112771749384e-23	n/a	1.4395872189633396e-12	n/a	2.0724113610026024e-24	n/a
1286.2941703942165	-0.3800046560820647	0.1444035386440482	1654552.6927901458	1460.039358707039	-1.9921592485593465	2131714.9289736613	3.96869847162054	1275.6916449118396	1.1299156686848164	1627389.172897875	1.2767094183394558	1303.4081211306886	1155.935785043309	1.251848	32.577461	0.1182535679804761	0.0750215185005714	-0.0075043259	0.0344214847	-0.075953065	0.0434873553	0.0541352925	-0.0659981511	0.0109626063	-0.0152181303	0.0490632368	-0.0499175715	-0.0322687102	0.0586958146	0.0381342731	-0.10636165	0.0422365409	-0.0358961721	0.0072353234	0.0740894112	-0.0235177856	-0.02565444	0.0486831677	-0.0149781654	0.0003860465	-0.0474139886	0.0664631473	0.0014452539	0.0503552281	0.0480693216	0.0244204016	-0.0420310117	0.0801396338	0.0179381816	-0.0427765833	-0.0277974397	-0.1181743202	0.0593171457	0.0644034722	0.0376890087	0.0669862754	0.056975948	0.0306095145	0.0098408541	-0.1332495451	-0.0280598068	0.070868443	0.0394252636	-0.0533222828	0.0249531765	-0.0035813375	0.0356208506	-0.0494437988	0.0127302286	0.0689494458	0.0408381803	-0.0626639898	0.0316167341	-0.0115666007	0.0387748174	0.0664943939	-0.0303256102	0.0276003512	-0.0987382856	-0.1102249229	-0.052285318	-0.0119041888	0.0436594393	0.0015937123	0.0534882584	-0.0944887668	0.046536845	-0.0707620052	0.1010635921	0.0580203973	0.1018453279	-0.066204024	0.0262951497	0.0224480837	0.0120059869	-0.0299217515	-0.0350626908	0.0685938286	0.065751058	0.0607937101	0.0346539854	-0.0204547951	-0.0468059867	-0.0013575244	-0.0076297485	0.0823311902	0.1144777964	-0.068429298	-0.0280021788	-0.0292009094	0.0419541586	0.0245093064	0.0061177537	-0.0351165627	-0.0523721181	0.0720458671	0.0254017181	0.0609208908	0.0421292178	-0.0299724141	0.0397868487	0.1170707982	0.0005745713	-0.1261516649	0.0459104188	-0.0474543821	0.0298238559	-0.0743777311	0.0492638919	-0.1156756591	0.0059337886	-0.0466878935	-0.1250246798	0.127946573	-0.0250597041	0.0062947228	-0.1199629925	0.0301189646	-0.1157336427	-0.010167053	0.0786665767	0.0261815192	-0.0282936077	0.0044926022	-0.0018166535	0.0426336629	-0.0437180576	-0.0520406826	0.0215590178	-0.0304451545	0.0680520432	0.0159203991	0.0337234995	0.0318688793	-0.0788414121	0.108752268	0.0250979536	0.0980600363	0.0115852758	0.0034648642	0.0876846975	-0.0689732529	0.0108703275	-0.0290933652	-0.0625828447	0.02893383	0.0602983302	0.0678889363	0.0287145783	0.0392714885	-0.0465708411	0.0401682091	0.0602075242	-0.042598039	-0.0336365858	-0.1119564406	-0.1176205863	-0.0625515762	0.0339116527	0.0084867868	-0.0209820083	0.0646032722	0.0353871609	-0.0124370368	0.0451519042	-0.0971160179	0.1111328503	0.0251428721	-0.0613932034	-0.0581497188	0.0387140492	-0.0034307476	0.018105973	0.0147947906	0.0420371403	-0.0328436649	-0.0024306331	-0.0907689533	0.0620471687	0.1104801475	-0.0244473766	-0.0918352427	-0.034841027	0.0499651721	0.1355197801	-0.0267966956	0.022898638	-0.0314049342	0.1732526756	0.0644034568	0.0427586181	0.0431254634	-0.0441181036	0.0443005717	-0.0026101696	0.0344166431	0.0498936168	-0.084492219	0.0334963603	0.0510852073	0.0183487522	-0.0350452688	-0.0034509753	0.0200464689	-0.1245216536	-0.046260144	-0.0123537531	0.0340681194	-0.1172522589	-0.1027443042	0.1674857952	-0.0081358405	0.0082495882	-0.0916886113	-0.0051357638	0.0152334089	-0.0015729541	-0.0501607906	0.0248073925	0.0180144245	-0.021946808	0.0166705696	0.0101019837	-0.0828196153	0.009132369	-0.0121534303	-0.0289130213	0.0505015095	0.051934062	0.0770128256	-0.0067780296	0.1047889836	0.0413181484	-0.0801557289	-0.0331520816	0.044891913	0.0322962856	0.0463406057	-0.0122360655	-0.0157029467	0.0358694779	-0.0606115192	-0.0336847809	0.008920945	0.0169131058	0.0146794519	-0.0003660744	0.0437028259	0.0762109385	0.0287192793	-0.0448442421	0.1376055378	-0.0133809519	0.0883850831	0.007928564	0.1532072968	-0.0364163563	-0.0326404106	-0.0701394215	0.0155853934	0.0619440578	0.0162156412	-0.0739198777	0.0268767674	-0.0023780749	-0.0559784027	-0.0168946045	0.0816395852	0.0816093689	0.0815590168	-3.7789820339639846e-05	-0.0083070769246659	1.4280705213022572e-09	6.900752703231732e-05	-0.0447048732943642	-0.068660666723332	0.0019985256962651	0.0047142871548924	-0.0256206530838625	-0.0061347937575889	0.0006564178644436	3.763569444815174e-05	-0.0002650048874614	-0.0004710046486329	7.022759037842927e-08	2.218453790338016e-07	0.0001769924689538	0.0001769924614817	3.132633406636186e-08	3.132633142137831e-08	5.502350282269523e-05	5.502350138310801e-05	3.0275858628791502e-09	3.027585704456889e-09
1285.9707563364414	-0.3234140577751532	0.1045966527665901	1653720.786152519	1459.213809603364	-0.8255491036748026	2129304.942137163	0.68153132257827	1277.675676430011	1.9840315181713777	1632455.134140886	3.9363810650974216	1305.421366364705	1162.3240180419157	1.07379	27.943771	0.0755299473895686	0.0533138013065784	-0.0208108347	0.0524569302	-0.0295618302	0.0622878678	-0.073509399	0.0094289172	0.0629916157	-0.0242668094	0.0635981969	-0.0214038796	-0.0786400522	0.0949645468	0.028444224	-0.0481536379	0.0786913881	0.0872385703	0.0284851959	0.0383347521	-0.011684845	-0.0722293863	0.0760949989	-0.1685693253	0.0047830364	-0.0300276774	0.0067614587	-0.0423577257	0.0080950001	0.041119865	0.072775492	-0.1128310592	-0.0099528844	-0.0506896003	-0.0171035144	-0.0572890076	0.0282005645	0.061427988	0.1004355254	0.0212416137	-0.0352751195	-0.0263884304	0.0005079006	0.0837568055	-0.0756231464	-0.0256907962	0.0152317172	-0.0329536988	0.0427199613	-0.0614049792	-0.0052915183	-0.023826168	-0.0471373862	0.0125117277	0.1137123129	0.0300935531	-0.0085600856	-0.0017973913	-0.010178704	-0.0166156954	-0.0304959255	-0.0169944552	0.079862005	-0.0468184046	-0.0255454577	0.0813185381	0.1326572084	-0.0575062779	0.1535687936	0.0129837723	-0.034729119	-0.0725250601	0.03017123	-0.0442401627	0.032789138	-0.0010430406	-0.0879327344	0.0337563756	-0.0337039437	0.0360889793	-0.0560044018	0.0285559538	0.0282895534	-0.0143035565	-0.059450537	0.0187578365	-0.0827460797	0.0633208376	0.0457860697	-0.0061692282	0.0267099307	-0.0304146446	0.0416062806	-0.0053338774	0.0254870797	-0.0604841905	0.0329253603	-0.054095877	-0.0297286163	-0.1020866351	-0.0360242429	-0.0995693082	-0.0197852273	0.0009545584	0.0613659976	-0.0255924344	-0.003851071	0.0037438921	-0.0098496848	0.0556244896	0.0237366433	0.0481113708	-0.0792450528	0.0187612447	-0.0460272276	0.0344878535	0.0590305154	0.0985041223	0.101650486	0.1272458067	-0.0710133855	-0.0134142162	0.0227892988	-0.0075632913	-0.0603930973	-0.0092421454	0.0552718058	0.051213783	0.0633849669	0.0202220304	-0.0817742812	0.0913743544	0.06788097	0.022096661	0.1019251295	-0.0362739892	-0.0438318558	-0.0004019413	0.0007045479	-0.106455503	-0.0080048808	-0.0793659962	0.0403344739	0.0532351714	0.0613833573	-0.0420586582	0.0337331338	0.0291075165	0.0641409434	0.0381139446	0.0292000357	0.1039209074	0.0179308261	-0.0071277194	0.016486579	-0.039781332	-0.0079705701	-0.0424758728	-0.0375840458	-0.0801355881	-0.0318595229	-0.0865029055	0.1362767572	0.0116917794	-0.1231833417	0.0274004357	0.001475298	0.0334722946	0.0076895622	-0.0737105648	-0.0166674898	-0.0231529137	0.0425531643	0.0289779755	-0.0890733285	0.0486163457	-0.0514294415	-0.0273610398	0.0966424508	-0.01002699	0.0104618138	0.0291104699	-0.0619821694	-0.0713152326	-0.0290958179	-0.0177159088	-0.0387634821	0.0053349607	-0.0160444415	-0.0310447055	0.1163878455	-0.0131366559	0.0313693813	0.0196132391	-0.0387778176	0.0707521743	-0.0071788009	-0.0541483376	-0.1384260515	0.0035118754	0.0697033566	-0.0122408554	0.02112591	0.0726810957	0.0448697235	-0.0236534717	0.0192678873	0.029208253	-0.0040431071	-0.0691203153	-0.0856709609	0.0205592947	0.1063656391	-0.0324886315	0.0512267548	0.0196030105	0.0805217154	0.0249480538	0.0410752488	0.0354963725	-0.118460986	-0.084805571	0.0090229887	-0.0861521554	-0.0724656293	0.0894604752	-0.0302831614	0.0164662909	0.0067543899	0.0302408929	0.0626373957	-0.0502461037	-0.0754279554	0.0454196679	-0.0144586325	0.1079419211	-0.0670726392	0.0870898974	0.0314606982	0.109032618	-0.0378950524	-0.0390247877	0.0428996387	0.0639751443	0.0312286133	0.0031957651	0.0301755597	0.0241435732	0.0331968816	0.0349890967	-0.0237814136	0.0210255873	0.0232968219	0.0694616717	0.1647686723	-0.0512334208	0.0185276268	-0.1214095003	0.02014003	0.0327263732	0.0214296492	0.053666301	0.0181403604	-0.0966464824	0.0312914564	0.0702361054	0.0290449044	-0.1072180075	0.0339680827	-0.0200574425	-0.0683378151	0.0677326894	0.0816216788	0.0815377601	0.0813979594	2.086959796088195e-07	3.7998516319248665e-05	4.3554011904884805e-14	1.443887242464207e-09	-0.0962062970086776	-0.0515014237143134	0.0092556515841218	0.0026523966446012	-0.0374128787955712	-0.0117922257117087	0.0013997234997721	0.0001390565872358	-0.0003609948492854	-9.5989961824e-05	1.3031728121058864e-07	9.214072770972976e-09	0.0001530122852158	-2.398018373799999e-05	2.341275942696133e-08	5.750492121082393e-10	-6.897234055985068e-05	-0.0001239958433825	4.7571837623040244e-09	1.5374969176148853e-08
1284.5653178938703	-1.4054384425710396	1.9752572158565087	1650108.05593578	1456.9460117920798	-2.267797811284254	2122691.681276847	5.142906912865652	1275.1967667745698	-2.478909655441157	1626126.7939923166	6.144993079839397	1303.5122521485484	1148.0787107926335	1.06329	27.670519	0.099984077756002	0.0822279408592369	-0.0502825717	0.0472510623	0.0290995978	0.0198187996	-0.0363736424	0.0275532849	-0.0773247222	-0.0406655183	0.0426896975	0.0569819871	-0.0758980437	-0.0121888832	0.0263114761	-0.0515740287	0.0931340188	-0.0646616719	0.0730972686	0.0428556863	0.09394184	-0.0437353985	0.1178697902	0.0272718181	-0.0240904363	-0.0179147496	0.0602391754	-0.1102526807	0.0854957739	-0.0414290007	0.0314004174	-0.1130734235	0.0931166182	0.014511926	-0.0661956866	0.0780263945	0.1010125031	0.0529970925	-0.0766870902	0.0034833363	0.0539037319	0.0241640974	0.0123194098	-0.0306864855	0.1310485741	-0.0146473998	0.0238928875	0.0534497742	-0.040343917	-0.1461356992	0.0247418986	-0.0847542729	0.0141063743	0.0067889556	0.0636704205	-0.0236872461	0.0819356832	0.0551527176	-0.0214564553	0.0125716191	-0.0253896987	0.0256507363	-0.0764153692	-0.0094022365	0.0454124914	-0.0242662249	0.0456281846	0.0548410195	-0.0226927731	0.0804296897	-0.0960542266	0.0059963526	-0.0342937895	0.0100330337	0.0141001601	-0.024986898	0.0303717705	-0.0039145682	0.0502747299	-0.0522462244	-0.0267486741	0.069446002	-0.0807954592	0.0016374698	0.0098314405	-0.0423259683	-0.0279820112	-0.0526948585	0.0815261269	0.0129223791	-0.058447178	-0.0729690614	0.0494710996	-0.0683624987	0.0159461251	0.0496954594	0.0361563261	0.0844162638	-0.0712221511	-0.1208352877	0.1059275473	-0.0786148233	-0.0666865175	0.0154647311	0.0131435096	-0.0004764108	-0.088067002	0.096774008	-0.0256493071	-0.0203780218	-0.0254901703	0.0665143185	0.0051639153	0.0619066258	0.0531303546	-0.0384804931	-0.0653059643	0.0764574409	0.0150606191	-0.0709658185	-0.039141525	-0.0034011241	-0.0260351538	0.0437490981	0.043008876	-0.0299369762	-0.0238624082	-0.0362479503	0.0564211374	0.0421816919	0.0262829687	-0.0039198749	0.0332977293	-0.0657417101	-0.0013721975	-0.0637854476	0.0440484501	-0.0509783616	-0.0517935092	-0.0313868161	-0.0823564826	0.0076389555	0.0935140059	-0.0922736095	-0.0467070762	0.0692986268	0.0397956227	-0.0105245636	-0.0087913955	-0.0302959592	0.013812011	0.0678691162	-0.0719471122	-0.0443304132	0.0440710482	0.0337054781	0.0025682358	0.0099927146	0.0467733995	0.0580861612	-0.034629451	0.0440880731	0.0141272165	0.0382407843	-0.0261740547	-0.0703197935	0.1369234378	0.0273759601	-0.0150089095	0.0291855919	-0.0520054944	0.0244027243	0.0145007372	0.0119964424	0.0680390703	-0.0094911267	-0.0018996788	-0.0429708704	-0.0174355899	-0.0238738921	-0.0685517911	-0.0434651169	0.0426559324	0.045842842	-0.0575658012	-0.0664219854	-0.0084521857	0.0734049888	-0.0432858856	-0.1013306669	0.0592788905	0.0136755888	0.0574720168	0.0141309331	0.0209038107	-0.0184401154	0.1235160932	0.0349145352	-0.1316746104	-0.0690184751	-0.0179163914	0.0161455208	0.0192789519	-0.0607125061	-0.0576085924	-0.1200906626	0.0218136168	-0.0047615851	0.0645624872	-0.0259745594	0.086428113	0.0666706092	-0.0626024574	0.0433082483	-0.0272158679	0.074001362	0.0582501938	0.0508405649	0.0368638552	0.1312422917	0.0118045718	-0.0507014765	-0.0359837199	0.0704836952	0.0101921383	-0.0490273744	-0.0211310758	-0.035229193	-0.0316649911	0.0622007077	-0.0030792855	0.0187959963	-0.0297078581	-0.0013437954	-0.067541104	0.1681588827	0.0347941136	0.0235118944	0.0037987663	-0.0676225518	-0.0535180537	-0.0356602537	-0.0970301547	0.054641159	0.0276867012	0.0214645966	0.0482395685	0.0125489602	-0.0338459477	0.0078646597	0.0126287222	0.0308902607	-0.0470581254	0.0506040876	0.0977447901	-0.0644452222	0.0678770853	0.0693472339	0.0451027773	-0.0805045012	0.0572412435	-0.0079770811	0.0390924806	-0.0772180414	0.030104097	0.0672281642	0.07750259	0.005092401	0.0275170754	-0.0286233212	-0.0474889925	0.0348288996	0.0815948217	0.0814303861	0.0811565722	0.0058585033621909	0.0058582946662112	3.432206164480208e-05	3.431961639615966e-05	-0.0145938877613644	0.0816124092473132	0.0002129815599913	0.0066605853431509	-0.0360990595453927	0.0013138192501785	0.0013031421000618	1.7261210221396055e-06	-0.000273000124663	8.799472462239999e-05	7.452906806601355e-08	7.743071561372007e-09	8.600000190650547e-05	-6.701228330929454e-05	7.396000327918945e-09	4.490646114325155e-09	1.1743354435688089e-08	6.898408391428637e-05	1.3790637340219512e-16	4.758803833493303e-09
