global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1310.180907300367	n/a	n/a	1716574.0098544126	1461.509758706071	n/a	2136010.7747930777	n/a	1306.6561045032463	n/a	1707350.1754355985	n/a	1330.6299820574927	1145.3160397939794	n/a	n/a	n/a	n/a	-0.0368632643	-0.0351090272	0.0490215364	-0.0114134809	0.1063634211	-0.0046618582	0.0188738145	-0.0430590723	-0.0014587652	0.0076032741	-0.0001871074	0.0728298856	-0.0445021078	0.0329132054	-0.1412504304	-0.0203624875	0.0345444897	-0.0270017667	0.1464966417	-0.1291418056	0.1859368999	-0.1070340427	0.0190799122	-0.0475026461	0.0488897183	-0.0137340892	0.0752568282	-0.013382358	0.0290953415	-0.0270196567	0.153648538	-0.0502411717	0.0612410589	-0.117060653	0.0635477914	-0.0320645087	0.0238513157	-0.070037136	-0.0259073881	0.0579999019	-0.1019918699	0.0885782273	0.0412007842	0.0868537628	-0.0002577402	-0.0059447268	-0.1129987517	-0.0751797117	0.0012665531	-0.0603070371	0.0061341746	-0.0442047141	0.0270931543	-0.0079109689	0.0561425276	-0.0354129464	0.0723791719	-0.0560529911	0.0795217568	-0.1566712493	0.0164041222	-0.007588149	0.0052072721	-0.1050948304	0.0079511149	-0.0045318142	0.0376435406	-0.0816160176	0.1078746757	-0.0565979476	0.0146898584	-0.01387597	0.1018172683	-0.0241240626	-0.0969703119	0.0742913041	-0.0631628964	-0.0524104759	0.0107801191	0.0473489692	0.1104418587	-0.0579542234	0.0151597509	-0.0095102016	0.0513436496	-0.0064059101	0.0219643603	-0.0354564129	0.0220348929	-0.0147962749	0.0149211921	-0.0830579495	0.038721281	-0.0344995537	0.0490091823	-0.0201906818	0.0032667205	-0.0001225709	-0.090006742	0.0627587576	-0.0139267804	0.0039539124	-0.0498615298	-0.0131084869	0.1296451695	-0.092826391	0.0933398822	0.0212373279	-0.0597356823	0.0373144634	-0.1046335219	0.0124825611	0.081855036	-0.0053574264	-0.0170494031	-0.0086660245	0.115499124	-0.0001265085	-0.0598572755	0.0281159722	0.0098759354	-0.1972790566	0.0758895857	0.0163712826	0.0397221204	-0.0487117897	-0.0090829119	0.0606087459	0.0380605401	-0.0766216342	-0.0394510495	-0.0197454718	0.0777150272	-0.062733944	-0.0223307686	-0.0382967934	-0.0179735866	0.0532884843	0.0406473802	0.0006235874	-0.0960268676	0.1254452182	0.0574089223	0.0804751421	-0.0380660483	-0.0107454983	-0.0012765746	0.1363641106	0.0243034612	-0.0969470374	-0.032231478	0.062344601	-0.0095873704	0.0821552944	-0.0366428976	0.0937043093	-0.0665446282	0.0751958142	-0.0365900823	0.0751967047	-0.1234841157	3.60539e-05	-0.0441350593	0.024862367	-0.0627376642	0.0178853524	-0.0323342894	0.0391590174	-0.0855255089	0.0014581601	0.1060249951	-0.1023752238	0.080808071	-0.026512908	-0.024271675	0.0134382362	0.0118701029	-0.1061621543	0.0212219196	-0.0836984025	0.0446531528	-0.060453571	0.0411308051	-0.0069322222	0.0316118636	-0.0311150969	0.0166435011	-0.0887179803	0.0086235355	-0.0213223528	0.0511134252	-0.0118837125	0.0147849317	-0.1132617072	0.006943058	-0.0874267445	0.0443105972	-0.0612761555	0.130223919	-0.0270954612	0.0406664953	-0.0851997779	-0.0268439262	0.0010548671	0.0330662502	-0.0982113749	0.040784228	-0.0041684774	-0.0429517333	0.0189912381	0.0805596783	-0.0097808542	-0.0040510505	-0.0198270161	0.1377478691	-0.1539557188	0.0929623343	0.0096968741	0.0217237341	0.10045164	-0.0771316259	0.0990696514	0.0102688604	0.0090846845	-0.0314198313	-0.0774848977	0.0300564156	0.1354146411	-0.0851188029	-0.0251260718	0.1162379448	0.0227247751	-0.0064479336	-0.0268508683	-0.1428663496	0.0718804555	0.040372721	-0.0625258506	-0.0364448593	-0.0094976455	0.0786840136	0.017734777	0.0026877274	0.0344930377	-0.0263946205	-0.0771332934	0.0522563132	0.0334620379	-0.0193570234	-0.0175572341	0.0005039911	-0.0255563158	0.0243778749	-0.0238903356	0.0764425922	-0.1527479296	0.0108899941	-0.0381065691	0.0896292712	-0.1100233511	0.1035798764	-0.0176831578	0.0675787995	-0.0383303156	0.0353427757	-0.0923164793	0.0907851583	-0.0484766743	0.1370878138	-0.0839444322	0.0576629243	-0.0791272897	0.0816485389	0.0816451812	0.0816395852	-0.0104568972706289	n/a	0.0001093467005284	n/a	0.1956439555811755	n/a	0.0382765573554489	n/a	-0.0143480915441358	n/a	0.0002058677309589	n/a	0.000489999856209	n/a	2.400998590848408e-07	n/a	-1.075713293996472e-07	n/a	1.1571590908807402e-14	n/a	-0.0004389999664515	n/a	1.9272097054441814e-07	n/a
1308.9944843925955	-1.18642290777143	1.4075993160848148	1713466.560170237	1457.0506953868835	-4.459063319187408	2122996.728927401	19.88324568452262	1306.787665293218	0.1315607899716724	1707694.0021624996	0.0173082414579705	1330.2505097007038	1122.7090234539337	1.194019	30.432276	0.0750693504578856	0.0369051693336037	-0.0295596859	-0.085396426	-0.0466107765	0.0544691604	-0.0253272041	-0.0373789442	-0.0071446142	-0.0737614226	0.0041710836	0.0343692638	-0.0780073156	0.0025093872	0.0320115747	-0.044306886	-0.1078556705	-0.067448252	0.028268958	0.0337721431	0.049697767	-0.1489913347	0.0621510451	-0.0320381605	0.0715431029	0.0133757213	0.0256548874	0.0299683602	0.1817425433	0.0047126534	-0.0337461859	-0.0959185214	0.0673553066	-0.063397162	-0.0038520293	0.0015725684	0.0138861531	0.0417299866	-0.0286120843	-0.1599853143	0.0445514275	0.0602076004	0.0239335097	0.0361097236	-0.0279740504	0.0013303417	0.0826903532	0.0304478458	0.0850399066	0.0467016477	-0.0411077416	-0.0482332045	-0.0839114162	0.0328667848	-0.0979855637	-0.0278566274	-0.0714661001	0.02931618	0.0701648446	-0.0743782147	-0.0526580628	-0.0762422989	0.0077620556	0.0737840697	-0.0257464795	-0.0924163301	-0.0050075305	0.0707750045	-0.0671791297	-0.0816068133	-0.0060469205	0.0899530106	0.027597765	0.0580096368	0.0658260846	0.0077819009	0.0014056237	-0.0552406699	0.1030027233	-0.0213444789	-0.1405719943	0.031593027	-0.0042676703	0.0328877647	0.0627806606	-0.0542457946	-0.0172583722	0.0486310065	-0.0616096846	0.0139991356	0.0597983663	0.0023001391	-0.0312780846	0.0244954953	0.0158892296	-0.0932384525	0.0195901667	-0.0073616381	0.0073015485	0.006570066	0.012469429	-0.1423724302	0.0824577053	0.0672246648	0.0309944505	-0.037289316	-0.0646411044	-0.035114213	-0.0052135696	0.0115802035	-0.0621261641	-0.0676232935	0.0071170815	-0.0484597112	-0.1037396579	-0.0948743358	-0.056510355	0.0182936707	-0.104391745	0.0831245352	0.0314831691	-0.0199135512	-0.011870619	0.0018386087	-0.0564916389	0.0542751708	0.0676879342	0.0048754245	0.098840059	-0.0172440922	0.0876799169	-0.0058896848	-0.0252976583	-0.0236540007	0.0492941259	-0.0435115409	0.0873095663	-0.0218067258	-0.0183994093	-0.0055089	0.0705539585	-0.0319969312	0.0479344475	0.033086203	0.0083411703	-0.121012589	0.0594735959	0.0813032042	-0.0585896372	-0.0095011477	-0.1164354269	-0.0637581428	0.0494942286	-0.0404170614	0.0066267146	0.076692365	-0.0752705173	-0.0572792508	-0.0084847971	0.0435170318	-0.0899934904	0.0798226501	-0.0485890211	0.0810464756	-0.0446837672	0.1084970351	-0.01236052	-0.0040901759	0.0166071456	0.0855141774	0.0226620043	0.057678134	0.0740394288	0.0670300044	-0.0083504829	0.072564507	-0.0727890008	0.0910172665	-0.0874550545	0.0564805768	0.0526150923	0.0785040549	0.0183937665	-0.0721618793	-0.0437724182	0.001215903	-0.0086860604	-0.0813944682	-0.011307235	-0.0122051609	-0.0259491991	0.0283948003	-0.0386992319	-0.0170424223	0.039787842	-0.0343041215	0.0486712192	0.1155436744	-0.0383651677	-0.0256178374	-0.0634761722	0.0910635542	0.1184280216	-0.0084535549	0.0460292894	-0.0263293422	0.0669520732	0.0148189046	0.0011234439	0.0008776974	0.089020223	0.0319110923	-0.0277493335	-0.0190581864	-0.0246364774	0.019865255	0.0568099308	0.0739201665	-0.1643716056	-0.0994478699	-0.0169175838	-0.0257519442	-0.0166244003	-0.0976677164	-0.0329350126	-0.0246293519	-0.057552778	-0.0462237847	0.009059524	0.0687731578	-0.0050514141	-0.122985681	-0.0257425495	0.0328367595	-0.0036283363	-0.0008092886	0.0722339563	-0.0056741818	0.0482196738	-0.053786219	0.1112994201	-0.0133143956	-0.0378240532	0.0310127501	-0.0524259754	-0.0677495957	0.0445858586	0.0010848658	-0.0445031779	0.0517777229	0.0025143199	-0.0491350399	-0.0658477387	-0.081902019	0.0113450219	0.0344566193	-0.0233040202	0.0265544192	0.0254795863	-0.0237957567	0.1368721913	-0.0513172158	0.1040162773	0.0575541989	-0.0012881828	-0.091711583	0.066173876	-0.0387592688	0.1051474111	-0.031819341	0.0689283912	0.0234961471	0.1261478359	-0.1907166476	0.0816395852	0.0816093689	0.0815590168	-0.0179324888543561	-0.0074755915837272	0.0003215741565116	5.588446952669295e-05	0.1671027934987705	-0.028541162082405	0.0279233435950927	0.0008145979330141	0.0026996851762177	0.0170477767203535	7.288300050689594e-06	0.000290626691107	0.0006830544281086	0.0001930545718995	4.665633517587666e-07	3.7270067731337816e-08	0.0002468497491459	0.0002469573204752	6.093479865339377e-08	6.098791813633985e-08	-0.0004390844755046	-8.45090530999875e-08	1.9279517662914969e-07	7.141780055856505e-15
1309.1891412028854	0.1946568102898709	0.0378912737922267	1713976.2074435486	1455.4076496912364	-1.6430456956470607	2118211.426779769	2.6995991579843337	1305.0641473783394	-1.7235179148785846	1703192.428772352	2.970514002907424	1328.641678641292	1126.767962257963	1.222828	31.166557	0.1039421689338237	0.0697118161674079	-0.0665913117	0.0229675881	0.0284389282	0.0270538996	0.01781855	0.0432176731	0.015496738	-0.0698929945	-0.0100776329	-0.0148974738	0.0261438144	-0.0530288886	0.0642774103	-0.0204993884	-0.0812500133	-0.0592251474	-0.000518977	-0.0160947299	0.058263661	-0.1397609703	0.0675500607	-0.0616811848	-0.0473704511	-0.060823088	0.1038920865	-0.0321383542	0.0986709201	-0.124596711	-0.0200147164	0.040039654	0.007440798	0.0454647035	-0.0177614062	-0.0260825695	-0.0285869083	-0.0127445544	0.0296559545	-0.0629584953	0.0371610945	0.10056045	-0.0198594212	0.083694134	0.0288758344	-0.0771684876	0.0968532885	-0.0647787178	-0.0299055557	0.0645265428	-0.0223128072	-0.0209608309	0.0334693092	-0.0351311942	0.0083948277	0.0174337791	-0.0229469407	0.1054717799	0.037871436	-0.0821187924	0.0231666436	0.0235571471	0.0747910576	0.0913233746	0.1123748365	-0.1254470395	-0.1447465693	0.0150098624	0.0241593014	0.0595101687	0.1219925686	0.0784740533	-0.0379285849	-0.0419784158	-0.0740947103	0.0675109333	-0.0243382743	-0.0199483419	0.0144002508	0.0650717945	0.068318935	-0.090802721	-0.0192730217	0.0434936335	-0.061978594	0.0672499021	0.0030810015	-0.0038170693	-0.0127223618	0.0140370809	-0.13843814	-0.0551999893	-0.1203078912	-0.0340117491	0.0316841312	-0.0879129216	-0.0521482754	-0.0674939919	0.1792927958	0.0991099178	0.0354194773	0.0411763851	-0.0155002658	-0.0356138907	0.0917223183	-0.0200039008	0.0117295892	-0.0751708378	0.0258257899	0.0279467317	-0.0165887667	0.0781697494	0.1146055987	-0.1134404638	-0.1241205673	-0.0813007184	0.1482849739	0.0285432538	-0.0275109916	0.0486043127	0.0083602188	-0.0668457862	-0.0296142902	-0.0412832881	-0.011636228	0.0088482438	0.04404273	0.0618981003	0.0106538561	0.0914616869	-0.0071879805	-0.0530794594	-0.0032812051	-0.0263621257	0.0574429926	0.0887656871	0.0062910913	0.0426412196	0.1037952911	-0.0488941501	-0.0029625681	-0.0337677193	0.0789780426	-0.0240138203	-0.1413947464	0.0035788308	-0.0269555899	0.0242539951	0.009231112	0.0270951017	0.0658243158	-0.0511007522	0.0043780856	-0.0441164181	0.100951969	0.0401173491	-0.0770598869	0.0272794145	-0.0237869627	-0.0516130696	-0.1114100351	-0.1148685461	-0.1001366089	0.1150936722	-0.0763500746	-0.0769578181	0.0944318541	0.0442015983	0.0141117032	0.0831578287	-0.0850919205	0.0144497043	-0.0671446476	0.0593180935	-0.0147355967	0.0573703219	0.10803406	-0.0285915993	0.0601378191	-0.0154609993	-0.0214983145	-0.0201525433	-0.117919307	0.036113662	-0.0290144574	0.0012637972	0.0403782996	0.1454744895	0.1033402167	-0.022158733	-0.0684132517	0.0217749513	0.0240943074	0.0038354887	0.0372503429	-0.1460673787	0.0547019476	-0.0608890779	-0.0329948609	-0.0265375202	-0.1661778448	0.0590342606	0.0033515154	0.0175263187	-0.0162231175	-0.0988159847	-0.057470205	-0.0492381863	-0.065327299	0.0374552426	0.0658028491	-0.1283312746	-0.1713066179	0.0641485664	-0.0495587412	-0.0454010262	0.0412484709	0.0167447901	-0.0540193509	0.0119998065	0.129282591	-0.0423703685	-0.0316275868	0.0119233831	0.0523536808	-0.0617293107	0.012220372	-0.0794796914	-0.0039823174	0.0135522442	0.0057195489	-0.0051782344	0.0165128195	0.0374631389	0.0034264249	0.0457638783	0.078693015	-0.0130506406	-0.0025235423	0.0240185887	-0.1062325422	0.1188417019	0.0392395688	-0.0283657354	-0.0369598511	-0.0482916955	-0.0522486705	-0.0432761761	0.0330595267	0.1473122324	0.0499671228	-0.0665385237	-0.0757116885	-1.20157e-05	-6.223e-07	0.0855836304	0.008419102	-0.0674427258	0.1328705619	-0.0936585058	0.0186490035	-0.1080198185	0.072504434	-0.1115873998	-0.0150650686	-0.0500448747	0.0971974788	0.0507161274	0.0408214149	0.0558638087	0.0962582639	-0.0430010566	0.0492866058	-0.1021612137	0.0816216788	0.0815377601	0.0813979594	-0.0179255563771363	6.93247721979956e-06	0.0003213255714298	4.805924040303984e-11	0.1688310272610778	0.0017282337623072	0.0285039157660307	2.986791937178832e-06	0.0497594271784294	0.0470597420022117	0.0024760005931254	0.0022146193173147	-0.0002209732618702	-0.0009040276899788	4.882918246155599e-08	8.172660642484053e-07	0.0001670350868463	-7.981466229959997e-05	2.7900720237750988e-08	6.370380317999185e-09	-0.0003199816139413	0.0001191028615633	1.0238823326047915e-07	1.4185491632566612e-08
1310.4232187023374	1.2340774994520416	1.5229472746538038	1717209.012114194	1463.423104839433	8.01545514819668	2141607.1837778864	64.24752123275265	1307.4480764612292	2.383929082889836	1709420.4726421684	5.683117872247973	1331.2347430968553	1147.926902877629	1.193052	30.407637	0.1917671090982273	0.1078436886786951	-0.0593773065	-0.0581875734	0.0276069531	-0.0142752152	0.0980953101	0.0411132095	0.0752047934	-0.0552645173	-0.0252837232	-0.0174188389	-0.0210172673	0.0444770059	0.0226206361	0.1093893776	-0.0723241362	0.0332371454	0.0554207238	-0.0699972625	0.1084463942	-0.1626719995	0.0584906568	-0.0331999256	-0.0215554994	0.0322860359	-0.0087227356	0.0724735699	0.1264897239	-0.0312773543	0.0209119771	-0.0117005495	0.0071468753	0.0716680394	0.0563150347	-0.0229278545	0.0684443647	-0.0432563177	-0.0143382791	-0.0780635066	-0.0671714295	0.0022550479	-0.0881507767	-0.0493033924	0.006908204	-0.0452246904	0.0510801123	-0.0116058991	0.0584271606	-0.1167416612	-0.0699369002	0.0172943167	-0.0740203987	-0.0824823272	-0.0294089722	0.0775443911	-0.0030836596	-0.0077246896	0.0561786589	-0.0525729471	0.0343607397	-0.0512870481	0.1211112239	-0.0439383085	0.0513956788	-0.0255653031	-0.215828396	0.0419256055	-0.0901013481	-0.0401087372	0.0023845909	0.0544540994	-0.1188505404	0.0508560593	0.0537343767	0.0708345236	0.0203391936	0.0420847696	-0.0095314682	-0.0725045552	-0.0679282612	0.0605038597	-0.016060482	0.0263082738	-0.020631746	-0.0526140121	-0.0732634232	0.0136607233	0.0360033583	-0.104885411	-0.0618396842	0.0720919011	0.1315618067	-0.0360206709	-0.077317505	0.0059572373	-0.0142209866	-0.0355353767	-0.0046668053	-0.0164988545	0.0720574795	-0.0280117943	-0.0106323984	0.0030225482	-0.0104740684	-0.032671337	0.0075332079	0.0039488553	0.0538098384	-0.0551556731	-0.0131526575	-0.0922446876	0.0499477515	-0.0104094246	-0.0102218571	-0.0328197279	0.0282924732	-0.0486108728	0.0050802885	0.0373009282	-0.0174077887	-0.0319447861	-0.025490886	0.1210068976	-0.0294911349	0.0903549025	-0.0280510634	0.0490936856	-0.0011243178	-0.003829406	-0.0718891596	0.0894663287	0.0089595358	-0.0203291764	0.00248795	0.0415462421	-0.0425868535	-0.103408344	0.0106709855	0.0225794948	0.0469902596	-0.0613437367	0.0119059328	-0.0674168044	0.0123426758	0.0389557029	-0.0031515418	-0.075078414	-0.0040678739	-0.0882614211	-0.0217408965	0.0012753465	-0.0626564967	-0.0414545404	-0.004705412	0.0931683502	-0.0321601835	0.0473919172	-0.0972293834	-0.0530971115	0.0156084395	-0.0238555292	-0.0353131635	0.2450299353	0.0386806128	0.0145269958	0.0443371765	0.0024334151	-0.0423869185	0.1243474857	-0.001404544	-0.0639258892	0.0586517278	0.0595332878	-0.0106504463	-0.0445803397	-0.0429562772	0.0165101079	-0.013562775	-0.0177758965	-0.0027229289	0.0486666525	0.0306489827	0.0153842484	0.018075843	0.0846978945	-0.1006760023	0.0481850124	-0.0200447047	-0.0768383371	0.0552762352	-0.0419818425	0.0770192461	0.080161934	-0.1104678172	0.0014090905	0.0285235293	0.0143857587	0.0100045115	0.0688234765	0.037386645	-0.0177985227	0.0405387357	-0.0247674109	0.0027337511	0.0112319022	0.0601168236	0.0036624051	0.0347638795	-0.0062054893	-0.0445032705	0.0471901834	-0.0546236865	0.0856245818	-0.0356214449	-0.0150952387	-0.0325024004	0.0789481881	-0.0039477706	0.0236171909	0.0278834333	-0.1339285519	0.0322984264	-0.0481796513	0.0463238066	-0.0094513676	-0.0014892274	0.0962272011	-0.0465651496	-0.0361338857	-0.0731436759	-0.0162685572	-0.031849352	0.0656328957	-0.0372666278	0.0011959434	0.05614399	-0.0361219016	0.0021583812	0.0712074088	-0.0139210863	-0.0508591292	0.038028514	0.051450673	-0.0592342991	0.0083420288	0.0511382195	-0.1443399954	-0.0348912763	0.0042125283	0.0494886105	-0.0527425224	0.0603434504	-0.0313586794	0.0022165013	-0.0414937146	0.0777735447	-0.0873414741	-0.0371264058	-0.0374912475	0.0506260132	-0.0803510468	0.0728313238	0.0582698815	0.0006233996	-0.0960199968	0.0829536071	-0.0571288629	0.0816322979	-0.0751929697	0.1432951919	-0.0296878804	0.0233873583	-0.0973982124	0.0815948217	0.0814303861	0.0811565722	-0.0123049502008427	0.0056206061762936	0.0001514117994452	3.159121378898976e-05	0.0994033810272014	-0.0694276462338763	0.0098810321596389	0.0048201980615762	-0.0209037474498146	-0.070663174628244	0.0004369666574456	0.0049932842485417	0.0005099995470408	0.000730972808911	2.600995379818212e-07	5.343212473672374e-07	-8.74671237660607e-08	-0.00016712255397	7.650497739907381e-15	2.7929948045477648e-08	-0.0003429998922565	-2.3018278315200017e-05	1.1764892608797061e-07	5.298411365960072e-10
