global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1340.7585718911123	n/a	n/a	1797633.548099495	1516.2323302224045	n/a	2298960.4792116624	n/a	1335.1460314941403	n/a	1782614.9254145515	n/a	1361.1597301353272	1229.1580212417075	n/a	n/a	n/a	n/a	-0.0419699575	-0.006173196	0.0713283818	-0.0744481155	0.0569668303	-0.0120710057	0.0525442676	-0.0372397999	0.0384584761	-0.0666267224	-0.0525621517	0.0173076019	-0.0964690313	0.021599123	-0.0270628776	0.0205667249	-0.0263340562	-0.045583222	0.0095771879	-0.0611626486	0.0131935987	-0.069766079	0.0004908984	-0.0007772908	0.0450426296	-0.0049706012	-0.0215729635	0.0477389279	-0.0703451216	0.0214956761	-0.0682617736	0.0211526372	-0.0112393921	0.0033130101	-0.0566557096	0.1217069682	-0.0828714202	0.0651444781	-0.080111834	0.0738534563	-0.016893379	0.0673268955	0.0040789157	-0.0585406476	0.0769451329	0.0116077988	-0.1141295906	-0.0640979931	-0.1158105941	0.0011639284	-0.0122250192	0.0514860778	-0.0336021391	0.0212672956	-0.0768234376	0.0259171043	-0.1090830664	0.0535908684	-0.0008779001	-0.0408084921	0.0835952228	-0.0042125379	0.01050699	-0.0126765508	0.0529491779	-0.0585911235	0.0599316265	-0.1285084698	0.0097038175	-0.0173307443	0.1058345574	-0.0077616678	0.0120305268	-0.0696671816	0.0181166043	-0.0203853622	0.0455517254	-0.0201839745	0.0348338487	-0.0057593965	-0.0047702406	0.0548983206	-0.0201409344	-0.0247334341	-0.0083022968	0.0255661705	-0.0876999988	0.0824868889	-0.0116159382	0.0535491486	-0.0418804153	0.0195803063	-0.1369627049	0.049071434	-0.0731674808	0.0111591514	-0.1863614311	0.0264273314	-0.0888159989	0.0421785587	-0.05518926	0.0063276649	-0.0492073276	0.0200773834	-0.0249319424	0.0065004424	0.0468300398	-0.0517961769	0.003130558	0.0588161843	-0.0102754905	-0.0327580163	0.0754509699	-0.010331408	0.0434262487	0.0165311153	-0.0033548783	-0.0247918139	0.0606521807	-0.0083295039	-0.0551252189	0.0373294708	-0.0773181806	-0.000286529	-0.0033544024	0.0454700916	0.0106098748	-0.0274508967	-0.1097944407	0.0030454314	0.0260295505	0.0635605473	-0.0219921516	-0.0939564333	0.0223556933	0.0690703105	-0.0025681086	-0.0387898598	0.0906177232	0.022771657	-0.0124540879	-0.0417048297	-0.0354128846	0.0390114065	0.0800688004	-0.0832387549	-0.0011860632	0.0980817548	0.0865976154	0.0643136283	-0.1032373427	-0.0276196582	0.0070766529	0.0990237137	-0.0807649055	-0.0458792699	-0.0350411095	0.091811769	-0.0175826692	0.0166350904	-0.0252498762	0.0349480691	-0.0250212903	0.0815425951	-0.0838835438	0.0465264571	-0.0812816814	0.0922467955	-0.0180352926	0.0567371419	-0.0644634725	0.0627321726	-0.0025243804	0.056848216	-0.0289080039	0.0253021716	-0.0204692094	0.0303636605	-0.0336478006	-0.0044573161	0.0494699469	-0.0095055701	0.0603289862	-0.0534921872	0.0934414835	-0.0760646512	0.0145721824	-0.0088123919	0.0678701295	-0.0590127689	0.0439953527	-0.1017839916	0.0531394748	-0.1611112361	0.0276896904	-0.0565356996	0.1105328541	-0.0126977563	0.0309186799	-0.053666974	0.085883895	-0.0549940061	0.0185372866	-0.0429920261	0.0130062222	0.006481327	-0.0356448167	-0.0152140577	0.0306079692	-0.0212993003	-0.0192905504	0.0242893684	0.0020938223	-0.0518944494	0.0551898565	0.0310392113	-0.0527103138	0.0145746593	0.0389366969	-0.0762747572	0.0594185534	0.0629409844	-0.0369479095	-0.037111315	0.0274706249	0.0129306935	0.0084798893	0.0001198694	-0.0420110318	-0.0111316775	0.0724136701	0.0095724341	-0.1066229768	0.0983772899	0.0143399735	0.012195847	0.0279826705	-0.0613086156	-0.0218653961	0.0658695469	0.0019425285	0.0206299932	0.011166042	-0.1265689435	0.0482770875	0.0693717898	-0.0419933218	-0.0837654645	-0.0136828007	0.0761745509	0.1054063158	-0.1237271575	-0.0471588815	-0.0781430812	0.0561171475	-0.0276448879	0.0217836093	-0.0937450971	0.06715632	-0.0729277967	0.0262656509	-0.0626557497	0.0077453868	-0.1005582655	0.0189523232	-0.0159631373	0.0732517161	-0.158773548	0.0813197233	-0.1144850971	0.0694347091	-0.0875357083	0.0008745282	-0.0862667605	0.0023186847	-0.0204319838	0.0683473697	0.0816485389	0.0816451812	0.0816395852	3.1804871269969226e-06	n/a	1.011549836499314e-11	n/a	0.0171967388410649	n/a	0.0002957278267677	n/a	-0.055285076561077	n/a	0.0030564396903641	n/a	-0.0003050001279818	n/a	9.302507806891438e-08	n/a	-0.0003949998860812	n/a	1.5602491000416098e-07	n/a	-6.02857975625054e-08	n/a	3.634377387747382e-15	n/a
1339.5852217293375	-1.173350161774806	1.3767506021369638	1794488.5662756383	1520.1058689656682	3.87353874326368	2310721.852863869	15.004302395564768	1336.0864985203098	0.940467026169472	1785127.1315282616	0.8844782273120501	1362.1320437418108	1224.2847441710535	1.080189	27.647463	0.1469517987832374	0.0890388590014661	-0.0175041072	-0.0687391005	0.0351366223	-0.0212948571	0.0342178418	0.0086545174	-0.0725059047	-0.0871345173	0.0601234529	-0.0582908572	0.0594338946	-0.0439695961	-0.0847691503	0.0357987688	0.021687263	0.0108652004	-0.0848979402	-0.0343324632	0.0157307503	0.0818057702	0.0191330945	-0.0648451097	0.0426747201	0.0746332651	-0.0299673858	-0.0900585216	-0.0085340893	0.0637698815	-0.0791204864	0.1280551513	-0.1018820305	0.0525408354	-0.1385710973	-0.047480341	-0.0217212304	0.1395316278	-0.0089113454	-0.0317744647	0.0002280751	-0.0616275363	-0.0364237733	-0.0231790102	-0.0999903404	-0.0136981103	-0.0496224527	0.0269852799	-0.0758115659	0.0053912755	-0.1000942504	0.104123987	-0.0086837279	-0.0427385504	-0.0497368287	0.1107653941	-0.0664369661	0.036658414	-0.0222312156	0.0321452715	0.0582827958	0.043863424	0.0245005865	0.1154431103	0.0063153043	0.0116422143	-0.0023833904	0.0586189124	-0.0304352845	-0.0971268193	0.0311080729	-0.0859916494	0.034157295	0.0431020377	-0.0172340253	0.0914369461	0.018058641	-0.0752763305	0.1238627595	0.0719266271	0.080093906	-0.0340534165	-0.0491220093	-0.0285573546	0.0455894672	0.0410773352	0.0184165235	-0.0237655019	0.0256123991	0.025125071	0.034071824	0.0588873892	0.0463734465	-0.0343503951	0.0182706601	0.1205837476	-0.1058895918	-0.0159991853	0.0287566543	0.0144041032	-0.0452336652	0.0357752728	-0.0385385112	-0.051491037	-0.0193928773	0.0228470176	0.0070574717	0.0896541735	0.0694456267	-0.0225804524	-0.0167274968	-0.0016886463	-0.0065583216	0.0887681522	-0.0615143498	-0.053862252	0.011990366	-0.0210537419	-0.0657565796	0.0124596034	0.0776952284	-0.0726730082	-0.127620156	0.020480543	-0.0437456855	-0.0288901977	0.0673084064	0.0824504321	0.0482813979	0.0031708683	0.056159752	-0.0078834066	-0.0226738211	0.0987180608	0.0696475729	0.0550979008	-0.0072509587	-0.0762952514	-0.1598364275	0.0220733973	0.0393110311	-0.0163211049	0.1083466966	-0.0307071962	-0.0245180167	0.0610429666	-0.1135257271	0.013998485	-0.0247321414	-0.0994987845	-0.0628986314	0.0574102987	-0.0668947569	-0.0192251261	0.0837279731	-0.0436408078	-0.0013921163	0.0561214999	0.0670230307	0.0230437243	0.0956380811	0.0310226434	-0.0054204736	0.0143251027	0.0349539854	-0.0749905192	-0.0409206639	0.0094016732	-0.0331237997	0.1290517707	-0.0713896951	0.0077235842	0.000999401	-0.0374423999	-0.0899838996	0.096854806	0.0220732645	0.1261432711	-0.0183579755	0.0059470967	0.0592741522	-0.0056104646	-0.0341102566	0.0198528609	0.0017443662	0.0171473158	0.0099822935	0.0250852329	-0.0124755807	-0.0666585721	-0.0610294132	-0.0212508294	0.0003730653	-0.1100825444	0.0054508422	-0.0346446431	-0.0600771249	-0.0683650757	-0.0426924438	-0.0235046022	0.0239298658	-0.1060697439	-0.0012933598	0.0422073839	0.0607498862	0.0297589839	-0.0180599464	0.0049035337	-0.0581817776	0.0684154488	-0.1076437173	-0.0535011572	-0.0933538588	0.0467158661	-0.1255816475	-0.0024927333	0.0107667572	-0.0184940093	0.0284467115	0.0908199959	0.1442665339	-0.0675160123	0.0844451724	0.0250094014	0.0182719839	0.0074846112	-0.0164399441	0.0174798214	-0.0356873522	-0.0796156771	-0.0209257163	-0.0792672576	-0.0496568161	0.0121557174	0.0765379073	0.0254346125	-0.1185805635	-0.0306639176	-0.0404188524	0.0497217917	-0.0236665444	-0.0001998862	-0.0288927933	-0.0873059335	0.0161834465	-0.004163935	-0.1939859989	0.0282740469	0.0624880729	0.0157645478	-0.0247598687	0.0651053562	0.0172128901	0.0743546111	-0.0106933296	-0.0015974468	0.0625507133	-0.0019605658	-0.0266213539	-0.0858563334	0.0693980053	-0.0444673385	-0.0188888688	0.0940355125	0.0989123834	0.0546772362	-0.029023523	-0.0166719804	0.1360144624	-0.1537935315	0.0949415298	-0.0590874337	-0.0026740349	-0.0426621502	-0.0685119999	0.0137110381	-0.029741122	0.0069867192	0.1323796755	0.0816395852	0.0816093689	0.0815590168	-0.0075965618785147	-0.0075997423656416	5.770775237410279e-05	5.7756084024129255e-05	-0.0527472135851354	-0.0699439524262003	0.0027822685409958	0.0048921564809985	-0.020183090937337	0.03510198562374	0.0004073571597848	0.0012321493947292	-0.000972000088409	-0.0006669999604271	9.447841718671036e-07	4.448889472098863e-07	-0.0003759999065371	1.899997954409998e-05	1.4137592971590797e-07	3.609992226762176e-10	-1.827131793716709e-07	-1.2242738180916549e-07	3.338410591610438e-14	1.4988463816647183e-14
1339.5530462805996	-0.0321754487379166	0.0010352595014863	1794402.3637996342	1521.9857576460115	1.879888680343356	2316440.6464773035	3.533981450483085	1337.1022357590134	1.0157372387036503	1787842.3888717522	1.0317221380893162	1363.125075489636	1247.7295253369966	1.229481	31.468611	0.0858482690910802	0.0646380374867569	0.0919932485	-0.0717072404	-0.00173399	-0.066396213	-0.0482165102	0.0916274932	0.0001125302	0.0091137768	0.0756090718	-0.0678301421	0.0013468873	-0.1202248451	-0.0249173351	-0.0448884056	0.0027678634	0.0780232381	-0.030326266	-0.0372709982	0.0533504477	-0.1201058442	-0.0749493938	-0.0333508956	0.1055391812	0.0501130223	-0.0046783969	-0.0170694497	0.1037018917	0.1212540363	0.0539405413	0.0923135162	-0.0570936056	0.0906038294	-0.037181071	-0.0476878591	-0.1135233218	0.0476089573	-0.0128851123	-0.0140652889	-0.0728985758	-0.0485499845	-0.0705085269	0.0440462041	-0.1046116988	-0.0234898942	0.0093046347	0.0045640691	-0.0883791907	-0.0474541553	-0.0592962904	-0.1329126831	0.0941102282	0.0212857045	-0.0245946236	0.0626678556	-0.0506330332	0.1074821846	-0.0438566313	-0.1539511828	0.1139368316	0.0645242679	-0.0492079933	0.0107957395	0.0006486333	-0.0154531367	-0.0337239675	0.0202343428	-0.1490549866	0.0321246998	0.1140123268	-0.0457110395	0.0280562451	0.0656129861	0.0301058474	-0.0804515193	0.0355686843	-0.0452808061	0.0558021205	0.0147279361	0.0371295143	0.1117101798	0.0283582417	-0.0098315063	-0.1180988265	-0.0013243676	0.0268808704	0.018694872	-0.1369891745	-0.0541627017	-0.0191265719	0.0208762419	0.0431939877	-0.0247091989	-0.0369490726	0.0807439672	0.0125186106	-0.0430978138	0.0153217791	0.1037886482	0.0347173257	-0.008865272	-0.1307470338	0.0018006741	0.0229423938	-0.0344573853	-0.0241623982	0.0440482189	0.0258913045	-0.0198100552	0.0368364201	-0.1397566497	0.0685110042	-0.0881930498	0.0345726699	0.0384058324	0.0099085482	-0.1059565693	-0.0400859046	-0.0821775414	-0.1000803712	-0.0298100378	-0.0096842502	-0.1017413409	0.1441623432	0.0238848076	0.0035691599	0.0962321367	0.0993858545	0.0824060424	0.0546551738	0.0027698196	-0.0360351377	-0.0561988699	0.0769692918	-0.0849929084	0.0085084923	0.0177800279	-0.0146512148	-0.128887669	-0.0225779959	-0.0369700493	-0.0019579582	0.0391221508	0.0388273859	0.0851613577	-0.0387313386	-0.1080455198	-0.0631930135	0.0416008537	0.0147193095	0.0045855856	0.0404759417	-0.035554666	-0.0913304082	0.1234241482	0.0272356354	-0.0109542113	0.0543991938	-0.0554377776	-0.0180770369	0.0170887444	-0.0278038974	0.0120316443	0.1222180563	-0.046558568	0.0617081182	0.1053029971	0.0643692264	0.039144837	-0.0515722012	0.051702715	0.0067281278	0.0782988562	-0.0013853962	0.0121648727	0.0172791776	0.0109393904	-0.0180840293	0.0406987096	-0.1022410808	0.0307314937	0.1294519638	0.1605277298	0.0635686477	-0.0305446991	-0.0377257423	0.0089732978	0.0414278799	-0.0668384344	0.0596061184	0.0128821798	-0.0567669503	-0.0556869878	-0.0398207459	-0.0466337241	-0.0212393379	-0.0233923387	-0.151601138	-0.0598324564	0.0578493359	-0.0012629986	0.0096716336	-0.0344257686	0.0418726733	0.0068380448	-0.0486135418	0.0379653862	-0.0004513976	-0.0887539022	0.1114844091	0.0576770488	-0.104148292	0.0519848276	0.0910640662	0.072172598	-0.0501827903	-0.0427810942	0.1127408994	-0.0140267569	0.0503854388	0.1281674669	-0.0648054137	-0.0087819694	0.014244481	0.0723170234	0.1278022568	0.0024337585	0.0665564067	-0.1104273303	-0.0344947944	-0.0729898358	-0.0061831984	-0.1298445836	0.03366522	0.1054318345	-0.0615393319	0.040227609	-0.0359012565	-0.031837959	-0.0205492215	-0.0656987407	0.01424681	-0.0400933348	-0.0319914806	0.0307430737	0.0723335189	-0.0264153365	-0.0563235002	-0.0548450955	-0.0034556894	-0.0291223561	0.0794554529	-0.0002500468	-0.098851805	0.0310011031	0.0702339963	-0.1463589101	-0.1013114241	-0.0556957953	0.1004649278	-0.0332513934	0.0633929861	0.0591019851	-0.0873852605	-0.0150618072	-0.0900535698	0.0769495419	0.1754143322	-0.1353538975	0.0254904447	0.0180247605	0.0503885426	-0.0198052536	0.0030248689	-0.0403230601	-0.0561883584	-0.0251977258	0.0593399555	0.0816216788	0.0815377601	0.0813979594	-0.0016770668019603	0.0059194950765544	2.8125530582373485e-06	3.504042196135179e-05	-0.1156779190024508	-0.0629307054173154	0.0133813809447375	0.0039602736843209	-0.0111879661447318	0.0089951247926052	0.0001251705864556	8.091227003454075e-05	-0.0010510018919431	-7.900180353410014e-05	1.104604976867976e-06	6.241284961640557e-09	-0.0004569995396119	-8.09996330748e-05	2.0884857920548858e-07	6.560940558252233e-09	-2.401526625761411e-07	-5.7439483204470174e-08	5.767330134240987e-14	3.299294230796611e-15
1335.748655433979	-3.804390846620663	14.473389713851086	1784224.4704936824	1514.3562405311625	-7.629517114849023	2293274.823235676	58.20953140577416	1333.4289548884212	-3.67328087059218	1778032.7777348273	13.492992354258442	1359.0479687915624	1245.0801728732072	1.23842	31.69739	0.1998993044998613	0.164410948796384	0.0836704363	0.0929728373	-0.0272374058	-0.0968107919	0.0562343792	0.0158000999	-0.0539650067	-0.1054565691	0.0216548549	-0.0166425688	-0.1337047013	-0.0717142143	0.0020360973	0.0002364548	0.055298029	0.0156125166	-0.0900379976	-0.0480468441	0.0412834639	0.0288533236	0.0285927389	-0.1618598719	-0.0454601193	0.0213450219	0.0603783975	0.0525074063	0.1545582475	-0.0253996471	-0.0205634968	0.0585689715	-0.0539983431	-0.0395704608	-0.0045818509	-0.0232824886	-0.033138502	0.0300917918	0.0185806701	-0.0744907991	0.000347738	0.0146533388	-0.0942028966	0.0606626042	-0.0649589188	0.0870676525	-0.1189548003	0.0003412519	0.0027307212	-0.0589354992	-0.0264351191	0.0109180672	0.0392390178	0.0755857086	0.0543350284	-0.0361990564	-0.0859797651	0.0511455602	-0.0221803313	0.0246190732	-0.0282145319	-0.0865287682	-0.0174534999	-0.0168043824	-0.0263556463	-0.0688596754	-0.0605045391	-0.0465424752	-0.0699054532	0.0259283526	0.0707593444	-0.0455280554	-0.0072601863	-0.0102482819	-0.0949687538	-0.0979364292	-0.0415555866	0.0036581005	0.0697271318	0.103614458	0.0679352707	0.0616694551	-0.0227725243	0.1465477473	0.0414637338	0.1200122068	0.0567984333	0.1229898074	-0.132250536	0.0017089981	-0.0611371964	0.0732393525	-0.0731766998	-0.0733265905	-0.0235439907	-0.0370612061	-0.0023426903	0.0631896719	-0.0609515882	-0.0048276111	-0.0077524449	-0.0945084719	0.0657230605	0.046046173	0.0840981685	-0.0048660391	-0.0575608479	-0.1022398807	-0.1014079192	-0.0066884687	-0.022827467	-0.0815361535	0.0643175029	0.0611111056	-0.0525752957	-0.0187351605	-0.0186608898	0.0726231051	-0.0496286737	0.0123042012	0.0574922347	0.1340916051	0.099347985	-0.0201068566	-0.0483605634	-0.0410426258	-0.1006824518	0.0058483274	0.0030386823	-0.0137382525	0.0379429683	-0.0112515435	0.0334523139	-0.0021671289	-0.0687494404	0.0105725541	-0.0004708118	0.0356387893	0.0199093166	-0.0213026538	-0.0769415385	-0.0118763655	-0.0053031051	-0.0387333213	-0.1324090401	-0.05106993	-0.0726748822	-0.0663033815	0.0232276162	0.0780983663	0.0162716496	0.0288688702	-0.0353946523	-0.0070025923	0.0587999782	0.0038362575	-0.0177461909	0.0467157169	-0.0980443363	-0.0101830895	-0.0061296016	-0.019064707	-0.0425777528	-0.0590837018	0.0519531414	0.0115892742	0.0657977792	0.0622229789	0.0479060698	0.044494761	-0.0310851056	-0.0730512096	-0.0999075212	0.0777865291	0.021582354	0.0691537252	0.0890005972	0.0840192153	0.054467611	0.06863921	-0.0767409908	0.0572130839	-0.0602300134	0.0577762787	0.1375526193	-0.1496944623	0.005648106	-0.0280994043	-0.0606118188	-0.0182892012	0.0589818999	-0.1100039888	-0.0087793944	0.0327395884	0.0091655737	-0.0614414175	0.0404167393	0.1047503006	0.016895682	-0.0645587294	-0.0378543395	0.1128233609	-0.014560592	0.0349705021	-0.0410313719	-0.0167039328	-0.0057677821	0.0029174786	0.1396748584	-0.0504884274	-0.0177894066	0.0045494998	0.0705246936	0.0261198006	-0.0864536447	-0.0157236	-0.0639850638	-0.0534897292	-0.0757984239	-0.1316662899	-0.0495293786	0.0287107584	0.0153959654	0.0498757473	0.0759480947	0.04809649	-0.072876613	0.0060529915	-0.0755027855	0.0164110995	0.047655442	-0.0028541133	0.0418268986	-0.01973652	-0.0431125163	-0.0251238733	0.0630999131	-0.049803528	0.0334857425	0.0505970609	-0.052616603	-0.1143355287	0.011635455	-0.0535138724	0.0273774665	0.0387566065	-0.0470538464	-0.0120336786	-0.0319659419	0.0604757852	0.0276222617	0.102414639	0.0020465209	-0.0771055494	0.0471905169	-0.1024802196	0.0185435909	-0.0449357944	-0.0717794308	0.0486973279	0.0604103839	-0.1178013093	0.0113246207	0.0451564768	0.1085483224	-0.0836263087	-0.0455781466	0.1057933431	0.2128148759	-0.1011696277	0.053875342	0.0621500774	0.1323316552	-0.0013921644	0.0734420611	-0.0542842095	0.0799960619	-0.1123402248	0.0356519667	0.0815948217	0.0814303861	0.0811565722	-0.0033331551170334	-0.001656088315073	1.1109923034205938e-05	2.742628507321658e-06	0.0434487534223677	0.1591266724248184	0.0018877941739577	0.0253212978769954	-0.0041788985118103	0.0070090676329215	1.7463192772010342e-05	4.91270290828678e-05	-0.0004089997386426	0.0006420021533005	1.672807862097151e-07	4.121667648424789e-07	-0.0004570001674168	-6.278048999717663e-10	2.0884915301898322e-07	3.941389924285597e-19	-9.341122701137396e-08	1.4674143556476713e-07	8.725657331770441e-15	2.15330489116087e-14
