global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1301.7770381598657	n/a	n/a	1694623.4570802725	1436.0048716365231	n/a	2062109.9913638276	n/a	1295.6771257107075	n/a	1678779.2140899606	n/a	1318.3363018647462	1195.2091250070396	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.652417123272244e-05	n/a	7.035316595827808e-10	n/a	-0.1662433926208564	n/a	0.0276368655900922	n/a	-2.2326369830238942e-05	n/a	4.984667897966035e-10	n/a	-0.0015529988961209	n/a	2.411805571352734e-06	n/a	0.0002929995671179	n/a	8.584874633127679e-08	n/a	2.2751398306172882e-07	n/a	5.1762612488612633e-14	n/a
1299.518793315039	-2.258244844826777	5.099669779186714	1688749.0941789749	1436.1692640069905	0.1643923704673398	2062582.1548783807	0.027024851467871	1291.9157479278042	-3.7613777829033097	1669046.2997438577	14.14796282571862	1314.854500512561	1210.6510451572929	1.275968	32.948116	0.2582333372276465	0.1705088214689629	-0.0360031012	-0.0061736134	-0.0392525262	-0.0601779907	0.2290605599	-0.1008940012	0.0410262267	-0.0399125018	-0.0415142805	0.0314860379	-0.0004663177	0.176363357	-0.0843718655	0.0458557462	-0.1559958335	0.0165677263	-0.0616506996	0.0571718015	-0.1060729698	0.0798603831	-0.1966737285	0.0266522474	-0.080527973	0.0311206244	0.0012933878	-0.1207812813	0.0122106453	-0.0735633477	0.0207776411	-0.0372432343	0.034159018	-0.0486169695	0.1155470742	-0.1265377287	0.1198970462	-0.0523957363	0.0071819279	0.1494901883	-0.0219634104	0.0540707148	-0.0875421121	0.1219615231	0.0148747007	0.0423925717	-0.0540832997	-0.0984401111	0.0280133122	0.1137817211	0.0301720716	-0.0896278442	0.0173793443	-0.0634301892	0.0055508888	-0.0587740534	-0.086364495	0.0375658749	-0.126914423	0.1868485503	0.0129565624	-0.0582220398	0.0765041397	-0.0168459197	0.1172907516	-0.0074055837	0.0361597309	-0.0115666279	0.0401106698	-0.1161839487	0.0031223617	-0.0188800018	0.0582008516	-0.0304838663	0.002627994	-0.0666765144	0.0005451685	0.1269245574	-0.0070946233	0.0427576779	-0.1022353641	0.0068083813	-0.0513877331	0.0211666772	-0.0287576408	0.0035345373	-0.0104087021	0.0108455129	-0.015737221	0.0623908621	-0.0176784663	0.0107983084	-0.1692440218	0.070048934	-0.0034071659	0.0970811197	-0.0125716296	0.0340801808	-0.0208425764	0.1391003977	-0.0083537637	-0.0558900166	0.083030773	-0.0224920429	0.030193834	-0.0013843822	-0.0392895412	0.0702432636	-0.0199126325	0.0440747231	-0.0502372717	-0.1364813514	0.0080811655	0.0316453498	-0.0907671499	-0.0967014123	0.0794066211	-0.1130318415	-0.0054896068	0.0676849634	-0.0020924915	-0.0198228137	-0.0721071684	0.0110781056	0.0088555694	0.0550748773	-0.1258267761	-0.0246845006	0.0048152793	0.0168521529	0.0307825996	-0.0911306838	0.0179870338	0.020326566	-0.1176056496	-0.0109526106	0.0090684744	0.0204319013	0.0107480543	-0.0097104606	-0.0674000371	0.0458077593	0.0501878286	-0.1092891563	-0.0076511399	0.122020432	0.0255790105	-0.0058740368	-0.0712201339	-0.0019911711	-0.0019398953	-0.0115558473	0.076286835	0.0671201619	-0.1192464608	0.0975201819	-0.2032472108	0.0224476863	-0.0728281732	0.065878039	-0.0373649548	0.0761148987	0.088241914	-0.0564076506	0.0080252045	-0.00761416	0.0716865779	-0.0218042798	0.0064002539	-0.0385848364	0.03357811	-0.1033166782	0.015875944	-0.0311726617	0.0858925	-0.0158068178	-0.0212093146	-0.0697266405	0.1606069828	-0.0224719316	0.0002325766	-0.0461775406	0.0154207136	-0.0137653927	0.0304351524	-0.0046935709	0.0548596891	-0.0242965673	0.1106797374	-0.0235657448	0.0552278368	-0.1235181576	0.0393615002	-0.0258699613	0.066750234	-0.0178335963	0.0876201075	-0.0179802469	-0.1024398731	0.0201868274	-0.1316533772	0.0333273093	-0.0759280993	0.0251595619	0.0476996436	-0.0445733284	0.0530949791	-0.0502303688	-0.0927092095	0.0865207016	-0.0905798481	-0.0093544209	0.0621334806	0.1064447098	-0.058767588	-0.0239902716	0.0506746196	0.0219098604	-0.0585232322	-0.0065259453	0.0559577857	0.0353466807	-0.0538965079	-0.0270511483	-0.0944451465	0.0238381575	0.0831710471	-0.0106164234	-0.1335609273	0.1188544102	-0.0484981528	-0.0401834571	-0.0262715426	0.022717941	0.0275837248	0.0839712031	-0.0034780942	-0.0369474858	0.0173386779	0.0758331102	-0.0220408735	-0.0631825791	0.0568388641	0.0672295015	0.0303446072	-0.0906155618	-0.0442381851	0.0657735533	0.0495975662	0.0585062576	-0.0458459336	-0.001508632	0.080871365	-0.1595730777	0.0013094787	-0.0434493897	0.064542373	-0.0135469384	-0.0830146497	-0.07833015	0.1247059491	-0.0715649024	0.1067455932	-0.1468666342	0.0783374561	-0.0771330815	0.1145983063	-0.0261745029	0.0536301879	-0.0122585418	0.036551782	-0.0440449302	-0.0266064147	0.0450620302	-0.1224982972	0.0817849534	0.0817815676	0.0817759247	0.0	5.218460842115746e-06	-2.130571039060669e-05	2.7232333560695385e-11	4.5393329524840606e-10	-0.0214782073086041	0.1447651853122523	0.0004613133891913	0.0209569588784907	-0.0601127729993393	-0.060090446629509	0.00361354547767	0.0036108617761338	-0.0005509997975953	0.0010019990985256	3.036007769500616e-07	1.004002193446115e-06	0.0003579996003362	6.500003321829997e-05	1.281637138408789e-07	4.2250043183801e-09	9.865421707100408e-08	-1.2885976599072473e-07	9.732654545892794e-15	1.6604839291184337e-14
1295.481338682634	-4.037454632404888	16.301039908727688	1678271.8988749494	1424.0538191938376	-12.115444813152862	2027929.2799605555	146.7840030205526	1289.0102477195935	-2.9055002082106967	1661547.4187261278	8.441931459912402	1311.70979793755	1168.579179123125	1.20893	31.217068	0.0582554553152018	0.0290566234464931	0.0152329284	-0.0010926763	0.0425042857	0.009541348	0.1262724981	0.0065118906	-0.0570444708	0.0314879599	0.0568502736	0.0135392509	0.0099774448	0.0997212914	-0.113679971	0.0593842212	-0.0551121257	0.0522501566	-0.075504324	0.1343838874	0.069606415	0.0764730623	-0.2341661533	0.0338861937	-0.0724219345	0.0222347806	-0.0743422948	-0.1155577504	0.0078587751	0.0086149785	-0.041915381	-0.0781112626	0.0900412244	-0.0320686681	0.0769361163	0.0045107527	0.0587802765	0.0358579474	-0.0016737425	0.1491254456	0.0284997872	-0.0679932986	0.022484318	0.035692997	0.0783471454	-0.1266758161	-0.0220127791	0.1173433703	0.0732990781	0.0427573883	-0.090382132	-0.004106838	-0.0020219077	0.0405747746	0.0234141894	0.017146564	-0.0873645485	-0.0754803192	-0.0500141172	0.0562353145	-0.0818078775	0.0206025117	0.191404062	0.0196718759	0.0185490963	-0.0877420863	0.0329767421	0.0605686331	0.1147202986	0.0817270937	-0.0248379729	0.0592384379	-0.0251374111	0.0156497472	0.0201457348	0.0557979772	0.0641343762	-0.0083327739	-0.0267561103	-0.0035771839	-0.0023909352	-0.0890127342	0.0885740417	-0.0254091814	-0.1604271665	0.0460762655	0.0038977296	0.096177897	-0.0559200042	-0.0737067	-0.0152429422	0.0421153379	0.0371142056	0.0047790697	-0.0069464855	0.0035590248	-0.0307037027	-0.0360861758	0.0383037871	0.0828989555	0.0449224131	-0.0176889232	0.034652103	0.0134176817	-0.013883426	-0.0211615109	-0.0373007189	0.0384038283	-0.0631297707	-0.0242101605	0.0070879183	-0.0891653466	0.0400294432	0.0145571666	-0.0253466004	-0.0158926807	0.0575604635	-0.0231531644	-0.0037274215	0.1224536676	-0.0302885544	-0.0146517106	-0.017091657	-0.0752646065	0.0800390741	-0.0236723098	0.007148045	-0.0267204325	0.0453739345	-0.0584324259	-0.0191799978	0.0114422091	-0.0363912492	0.1167493052	-0.0329692305	0.0046639709	0.0532555284	-0.0251363323	0.0157800602	0.0675768804	0.0660195882	-0.1525115031	0.1138131038	0.0637449039	0.0878791592	0.0230372362	-0.0104504571	0.0616789426	-0.0597966533	-0.0059125215	0.0965652216	-0.0041178723	-0.0731449661	0.0968100515	0.0182086817	0.0546538971	-0.064774178	-0.0891550198	-0.0892686653	-0.0331029614	0.0665862518	-0.0691126104	0.1809871074	-0.1040326644	0.0013849845	0.0109308915	-0.1168098413	0.0500798215	-0.0269720995	0.0658048471	-0.0410865965	0.0706872046	0.0125153343	-0.0401611862	-0.0616013036	-0.0466518164	0.0092536576	0.0989969389	0.0739854069	-0.0250807492	0.0041516583	-0.1248650986	0.0846441934	0.0371665452	-0.0170982855	0.036127028	0.0375178635	0.0048059122	-0.0214063716	0.057951523	-0.0202400939	-0.0645000524	-0.0372701073	0.0617151466	-0.0521489171	0.0064869045	-0.0187451323	-0.0260932201	0.016385326	0.0645083526	-0.0936841674	-0.0282545294	-0.0722690002	0.020742992	-0.067654746	-0.0092523538	0.0077563031	-0.002597876	-0.00688476	0.0155384277	0.0096049621	0.0339412431	0.0782057653	0.1014860432	-0.0039886469	-0.0429013116	0.0147984274	-0.0314764771	-0.0592998937	0.0084348187	0.0005376443	-0.0881972618	0.0027571435	-0.0203181193	-0.1192330475	-0.085913868	0.0147741817	0.0466285622	0.0076903797	-0.0343919103	-0.0420733784	-0.1212780205	0.0423207231	-0.0580323466	-0.0549188681	0.0945421793	0.0074665331	-0.0907062619	-0.0262507965	0.005612993	-0.0235991807	0.114579776	0.0458862	-0.0836097416	-0.0452661333	-0.0383353027	0.0191096335	0.0795193698	-0.1363091494	0.0240460641	-0.0443265166	0.0268490012	0.0314882839	-0.0482824701	-0.0195635537	-0.1030047143	0.0774242371	0.1180046848	0.0429973289	-0.082248487	0.1349692375	-0.0172146004	0.0798699075	-0.0811694087	0.055552764	-0.0852864196	0.1198875822	0.0017818904	0.0285388254	0.0435294799	-0.0599680004	0.002725811	0.0133082683	0.1211803567	-0.1120815094	0.0817759247	0.0817454551	0.081694681	0.0	-0.0033651979142206	-0.0033704163750627	1.1324557001874678e-05	1.1359706541290898e-05	-0.0027124973621823	0.0187657099464218	7.357641939845936e-06	0.0003521518697932	-0.0703754435099881	-0.0102626705106488	0.0049527030492275	0.0001053224060101	-0.000390938051303	0.0001600617462922	1.528325599565871e-07	2.56197626261406e-08	0.0004270559730992	6.9056372763e-05	1.8237680415970464e-07	4.768782619182408e-09	-0.000287916396389	-0.000288015050606	8.289585130962779e-08	8.295266937561765e-08
1295.011273928491	-0.4700647541430953	0.2209608730876086	1677054.199601893	1420.582396577807	-3.4714226160306225	2018054.3454667456	12.05077497908889	1291.0349286886362	2.02468096904272	1666771.187094072	4.099333026403767	1313.272930259934	1160.563445736228	1.190908	30.75168	0.1900172516528185	0.109619134169915	0.0246222475	0.0891547386	0.0177784929	0.0448112567	0.014324343	-0.0310821947	0.0550576871	0.0516885643	-0.0066767352	-0.1133161013	0.0418479242	0.0982355623	-0.0400748896	0.0387720723	0.0929685602	-0.0601546112	-0.0451128676	0.1186482861	-0.0896914988	0.0010612973	-0.1634267973	-0.0283382454	-0.0121203954	-0.0172459164	-0.0614869626	-0.1153165094	-0.0593826102	-0.0340007825	0.0143400105	-0.0197167258	0.0246370538	-0.0357616201	0.1300429193	-0.0560958856	0.1017983441	-0.0390430664	-0.0512534203	-0.0302535442	-0.0195402759	-0.0556595451	0.0311396026	0.0653294204	0.0432892132	-0.0435903984	-0.0527708781	0.0186663662	0.0145783794	0.0322104008	-0.1026404919	0.0557551423	-0.0567271791	0.0364785615	0.0234533042	0.0801763743	-0.037828548	0.0670004799	0.0155165703	-0.0148555099	-0.134462084	-0.0328648293	0.0157308106	-0.0140841276	0.0285989887	0.1337250631	-0.0688336889	0.0159119357	0.0354444327	-0.0743998589	-0.0021809743	0.0025968301	0.031158575	0.0937644449	-0.0576668045	0.0445943919	0.0119687638	0.1512331857	0.0226512046	-0.0192686383	-0.0365503456	-0.0473124333	0.050481054	-0.0188359063	0.0076172981	0.0946381119	-0.1340741089	-0.0720129694	0.0152568812	-0.0245051251	-0.1288687296	-0.0458066908	0.104204781	-0.0028671903	-0.05481323	-0.0276493145	-0.0376380325	-0.0644407108	-0.0474931524	-0.11871693	-0.0666429114	-0.0606053578	0.0646929032	-0.0471676455	-0.0168551829	0.0676497763	0.0462767035	0.0277633716	-0.018960925	-0.0229735304	-0.0098922596	0.0507371164	0.059611515	-0.0517779247	-0.0405959116	0.0382553558	0.0766378706	-0.0406585368	-0.2000960757	0.0250876504	0.0073638069	-0.1241663711	-0.0943215511	-0.0372860517	0.0703139229	-0.0182459586	0.0322853768	-0.0009556156	-0.040919233	0.0987674024	-0.010402873	-0.1001502777	-0.0692389386	0.0343802213	0.0012681924	-0.0958283618	-0.0643613114	-0.0013977696	0.1233491278	-0.0648650849	-0.0353008462	0.0483999673	0.0144102864	0.0013524432	0.0495003266	0.0417806861	-0.0659920088	-0.0097017016	0.0429893445	0.0458388396	-0.0976824936	0.0680789251	0.0065290444	0.0173460771	-0.0514891222	-0.0649593092	0.0030628732	-0.1514576324	-0.0057557659	0.0541500527	0.002410058	-0.0055863864	-0.0289206553	-0.0306603433	-0.1108141709	-0.1073475274	0.0003511245	-0.0051786834	0.0191889013	0.0730211497	-0.0696407832	-0.0558584319	0.1146645575	-0.0064730268	0.1341432013	-0.0712571511	0.0246934899	0.0520968401	0.0981273875	-0.0926952435	0.0272167928	0.0339127528	-0.0175062911	0.1520364145	-0.0431625211	0.0001282232	-0.0182564979	0.0854685007	0.049104614	0.0118265086	0.0027533736	0.1235284369	0.0426909152	-0.0122350267	-0.0086799779	0.0940515495	0.0555117157	0.1163122964	0.0901831723	0.0075373034	-0.0589611026	-0.0004385732	0.0238703146	-0.0162778476	0.0533456965	0.0103689522	0.0856989997	0.0944350933	0.0498968124	0.039951386	-0.0804222566	0.0339606527	0.0270550581	-0.0568596749	-0.0262289009	-0.1110103387	0.0736661598	0.078490248	-0.135673462	0.0157985983	0.0804871494	0.1019152103	0.0438869486	-0.0577844299	0.0063418333	-0.0507622427	-0.0765734358	-0.0853981298	-0.0506430493	-0.0363338617	-0.0432797288	0.0525902163	0.1136098004	-0.0055369759	0.0305214738	-0.0708269862	0.0395097847	-0.0250531532	-0.0486799678	-0.0925177906	0.10487046	-0.0180968291	0.0097660535	0.0967347578	0.0314265382	0.0398284106	-0.003492703	0.042392969	-0.0269529941	0.0268164894	-0.0353322237	-0.0692123168	-0.0289289531	0.0708343194	0.0761293379	-0.0635860134	0.0080940185	0.0352366208	0.0230288968	-0.1596367403	0.0918769573	-0.1311751419	0.0292081849	-0.1238773216	0.0481000805	-0.0246883204	0.081456883	-0.0833907887	-0.0027416687	-0.0342748091	-0.0499291435	-0.102693629	-0.1217982816	0.080758179	-0.0110114812	0.0817578682	0.0816732462	0.0815322745	0.0	-1.4980967193878314e-05	0.0033502169470267	2.2442937806405827e-10	1.1223953592145047e-05	-0.0723508295384363	-0.069638332176254	0.0052346425348998	0.0048494973082902	-0.002809944841779	0.0675654986682091	7.895790013840407e-06	0.0045650966102837	-0.0010919963814895	-0.0007010583301865	1.1924560971861614e-06	4.914827823238836e-07	0.0004269997290016	-5.624409760000317e-08	1.8232876856743986e-07	3.163398514838682e-15	2.331065534738174e-07	0.0002881495029424	5.4338665272441696e-14	8.303013604599475e-08
